nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
23000,RAFAEL FERNANDO ZIMBALDI,CIDADANIA,Deputado Estadual,32579,7,2022
10200,HIGOR DIEGO RALLA,REPUBLICANOS,Deputado Estadual,28142,7,2022
50100,MARIANA CONTI TAKAHASHI,PSOL,Deputado Estadual,20917,7,2022
22922,VALERIA MULLER RAMOS BOLSONARO,PL,Deputado Estadual,20834,7,2022
13133,EDUARDO MATARAZZO SUPLICY,PT,Deputado Estadual,18750,7,2022
55655,ARTUR CASSEB ORSI,PSD,Deputado Estadual,17321,7,2022
44019,RODRIGO LUIS DE BARROS ALMEIDA,UNIÃO,Deputado Estadual,15525,7,2022
13199,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,PT,Deputado Estadual,11841,7,2022
45200,CÉLIA CAMARGO LEÃO EDELMUTH,PSDB,Deputado Estadual,10749,7,2022
10123,GILMACI DOS SANTOS BARBOSA,REPUBLICANOS,Deputado Estadual,9700,7,2022
55400,MARTA MARIA FREIRE DA COSTA,PSD,Deputado Estadual,9398,7,2022
22100,BRUNO ZAMBELLI SALGADO,PL,Deputado Estadual,9348,7,2022
45678,LUIZ HENRIQUE CIRILO,PSDB,Deputado Estadual,9204,7,2022
40456,PERMÍNIO MONTEIRO DA SILVA,PSB,Deputado Estadual,9092,7,2022
10550,TOME ABDUCH,REPUBLICANOS,Deputado Estadual,9047,7,2022
23456,ANTONIO DIRCEU DALBEN,CIDADANIA,Deputado Estadual,8019,7,2022
22422,PAULO JORGE MANSUR NETO,PL,Deputado Estadual,7168,7,2022
13121,ANA LUCIA LIPPAUS PERUGINI,PT,Deputado Estadual,7156,7,2022
22120,GILDEVANIO ILSO DOS SANTOS DINIZ,PL,Deputado Estadual,7058,7,2022
22000,DIMAS MECCA SAMPAIO,PL,Deputado Estadual,6864,7,2022
50000,PAULA NUNES DOS SANTOS,PSOL,Deputado Estadual,6159,7,2022
30730,HENRIQUE MAGALHÃES TEIXEIRA,NOVO,Deputado Estadual,5906,7,2022
13300,WAGNER DE MELO ROMÃO,PT,Deputado Estadual,5618,7,2022
19519,EDUARDO DOS REIS MAGOGA,PODE,Deputado Estadual,5423,7,2022
22112,CARLOS CEZAR DA SILVA,PL,Deputado Estadual,5018,7,2022
22500,LUCAS DIEZ BOVE,PL,Deputado Estadual,4994,7,2022
44220,ANDRE CRISTHIANO CAYRES RIBEIRO,UNIÃO,Deputado Estadual,4806,7,2022
13112,EVELYN SILVA DO NASCIMENTO VICENTE DA SILVA,PT,Deputado Estadual,4727,7,2022
50777,PAULO ROBERTO BUFALO,PSOL,Deputado Estadual,4400,7,2022
44777,AUGUSTO ZACARIAS CORREA LEITE,UNIÃO,Deputado Estadual,4338,7,2022
22138,ROBERVAL CONTE LOPES LIMA,PL,Deputado Estadual,3929,7,2022
50789,CARLOS ALBERTO GIANNASI,PSOL,Deputado Estadual,3919,7,2022
22222,MARCOS ROBERTO DAMASIO DA SILVA,PL,Deputado Estadual,3768,7,2022
40000,ANDRÉA WERNER SILVA BONOLI,PSB,Deputado Estadual,3710,7,2022
65656,MARCIA REGINA QUINTANILHA,PC do B,Deputado Estadual,3683,7,2022
13120,CARLOS ROBERTO DE OLIVEIRA,PT,Deputado Estadual,3669,7,2022
50110,EDIANE MARIA DO NASCIMENTO,PSOL,Deputado Estadual,3668,7,2022
22444,MATHEUS COIMBRA MARTINS DE AGUIAR,PL,Deputado Estadual,3532,7,2022
13651,PAULO BATISTA DOS REIS,PT,Deputado Estadual,3224,7,2022
11777,ANTONIO ASSUNÇÃO DE OLIM,PP,Deputado Estadual,3057,7,2022
30600,LEONARDO DE SIQUEIRA LIMA,NOVO,Deputado Estadual,2985,7,2022
13016,THAINARA KAROLINE FARIA,PT,Deputado Estadual,2914,7,2022
19101,CLARICE CARASSOL AREVALO GANEM,PODE,Deputado Estadual,2910,7,2022
13123,MARIA IZABEL AZEVEDO NORONHA,PT,Deputado Estadual,2788,7,2022
10099,LEONICE ALVES DA PAZ,REPUBLICANOS,Deputado Estadual,2682,7,2022
13800,JORGE DO CARMO SILVA,PT,Deputado Estadual,2592,7,2022
13331,VERA LUCIA RODRIGUES DE FARIA,PT,Deputado Estadual,2519,7,2022
44007,FELIPE SOUZA MURAKAMI DE FRANCO,UNIÃO,Deputado Estadual,2436,7,2022
23888,LI LI MIN,CIDADANIA,Deputado Estadual,2426,7,2022
20123,HELIO DONIZETE ZANATTA,PSC,Deputado Estadual,2361,7,2022
12200,WILSON KELLER DE MATOS,PDT,Deputado Estadual,2360,7,2022
65035,LECI BRANDÃO DA SILVA,PC do B,Deputado Estadual,2311,7,2022
30130,MARIA CRISTINA DE OLIVEIRA,NOVO,Deputado Estadual,2164,7,2022
13654,JANDYRA MASSUE UEHARA ALVES,PT,Deputado Estadual,2154,7,2022
77040,ADILSON DE SOUZA ROCHA,SOLIDARIEDADE,Deputado Estadual,1898,7,2022
35555,DANILO RIDYER PALMA,PMB,Deputado Estadual,1880,7,2022
20320,JOSÉ CARLOS FURIOSO,PSC,Deputado Estadual,1878,7,2022
22180,RAQUEL KOBASHI GALLINATI LOMBARDI,PL,Deputado Estadual,1874,7,2022
18000,MARINA MEDEIROS HELOU,REDE,Deputado Estadual,1868,7,2022
50900,MÔNICA CRISTINA SEIXAS BONFIM,PSOL,Deputado Estadual,1862,7,2022
22343,THIAGO REIS AURICCHIO,PL,Deputado Estadual,1816,7,2022
13134,LUIZ FERNANDO TEIXEIRA FERREIRA,PT,Deputado Estadual,1756,7,2022
35352,FERNANDO LUIS COUTINHO NEVES,PMB,Deputado Estadual,1748,7,2022
44333,AMANDA VETTORAZZO CARNEIRO,UNIÃO,Deputado Estadual,1736,7,2022
13700,ANTONIO DONATO MADORMO,PT,Deputado Estadual,1707,7,2022
11190,RAFAEL HENRIQUE CANO TELHADA,PP,Deputado Estadual,1686,7,2022
44077,RAFAEL SARAIVA GAIA,UNIÃO,Deputado Estadual,1644,7,2022
55777,OSEIAS SANTOS DA SILVA,PSD,Deputado Estadual,1635,7,2022
13310,LUIZ CLAUDIO MARCOLINO,PT,Deputado Estadual,1631,7,2022
44999,RENATO DE SOUZA BATTISTA,UNIÃO,Deputado Estadual,1590,7,2022
15363,JOSÉ ROGERIO SOARES DOS SANTOS,MDB,Deputado Estadual,1575,7,2022
20190,LUIZ PAULO MADALHANO MAGALHÃES,PSC,Deputado Estadual,1487,7,2022
22555,FABIO ROGÉRIO CANDIDO,PL,Deputado Estadual,1478,7,2022
10000,JORGE WILSON GONÇALVES DE MATTOS,REPUBLICANOS,Deputado Estadual,1444,7,2022
22553,THELMA ELAINE BRASILEIRO ROBERTI,PL,Deputado Estadual,1365,7,2022
22007,DANILO MASCARENHAS DE BALAS,PL,Deputado Estadual,1362,7,2022
22051,FABIANA DE LIMA BARROSO,PL,Deputado Estadual,1360,7,2022
28357,MARDQUEU SILVIO FRANCA FILHO,PRTB,Deputado Estadual,1358,7,2022
45123,ROGERIO NOGUEIRA LOPES CRUZ,PSDB,Deputado Estadual,1320,7,2022
22900,FLAVIO GONÇALVES DA COSTA,PL,Deputado Estadual,1232,7,2022
44111,DANIEL BEZERRA RIBEIRO SOARES,UNIÃO,Deputado Estadual,1222,7,2022
40400,RENATA FALZONI,PSB,Deputado Estadual,1167,7,2022
50456,ADRIANA SCANAVEZ DOS SANTOS,PSOL,Deputado Estadual,1099,7,2022
13290,LEANDRO CÂNDIDO SOARES,PT,Deputado Estadual,1091,7,2022
15121,ANDRE CESAR COSTA,MDB,Deputado Estadual,1055,7,2022
10222,ÉLITON SOUSA LEITE,REPUBLICANOS,Deputado Estadual,1036,7,2022
44008,CESAR ROCHA ANDRADE DA SILVA,UNIÃO,Deputado Estadual,1003,7,2022
40153,LUCAS DE OLIVEIRA CARDOSO,PSB,Deputado Estadual,990,7,2022
20900,PAULO SERGIO GALTERIO,PSC,Deputado Estadual,954,7,2022
13113,MARCIA APARECIDA OVEJANEDA LIA,PT,Deputado Estadual,900,7,2022
13131,EMIDIO PEREIRA DE SOUZA,PT,Deputado Estadual,896,7,2022
10777,MANOEL BARBOSA DO NASCIMENTO,REPUBLICANOS,Deputado Estadual,895,7,2022
30555,LUCAS PAVANATO DE OLIVEIRA,NOVO,Deputado Estadual,857,7,2022
30153,MIRIAM MARIA ANTUNES DE SOUZA,NOVO,Deputado Estadual,849,7,2022
22541,RODRIGO AUGUSTO MORAES,PL,Deputado Estadual,848,7,2022
50005,GUILHERME DA COSTA AGUIAR CORTEZ,PSOL,Deputado Estadual,840,7,2022
19111,GERSON DOS SANTOS PIRES,PODE,Deputado Estadual,832,7,2022
22288,OSCAR CASTELO BRANCO DE LUCA,PL,Deputado Estadual,830,7,2022
55190,SÉRGIO DE MOURA CAVALCANTI,PSD,Deputado Estadual,813,7,2022
10999,RICARDO MOLINA DIAS,REPUBLICANOS,Deputado Estadual,805,7,2022
10100,AILDO RODRIGUES FERREIRA,REPUBLICANOS,Deputado Estadual,797,7,2022
50522,CHIRLEY MARIA DE SOUZA ALMEIDA SANTOS,PSOL,Deputado Estadual,791,7,2022
45000,BRUNA DIAS FURLAN VICENTE,PSDB,Deputado Estadual,783,7,2022
50500,DÉBORA ALVES CAMILO,PSOL,Deputado Estadual,769,7,2022
12345,MÁRCIO MASSAMI NAKASHIMA,PDT,Deputado Estadual,759,7,2022
12777,PEDRO JOSÉ DE PAULA,PDT,Deputado Estadual,747,7,2022
22008,FELIPE CARMONA CANTERA,PL,Deputado Estadual,747,7,2022
50700,NEON DOS AFONSO CUNHA,PSOL,Deputado Estadual,733,7,2022
15300,ITAMAR FRANCISCO MACHADO BORGES,MDB,Deputado Estadual,717,7,2022
30246,PAULO SÉRGIO CONTADOR MIRAS,NOVO,Deputado Estadual,714,7,2022
44118,EDMIR JOSE ABI CHEDID,UNIÃO,Deputado Estadual,709,7,2022
22808,FABRIZIO FASANO JUNIOR,PL,Deputado Estadual,700,7,2022
13066,ADÉLIA OLIVEIRA DE FARIAS,PT,Deputado Estadual,688,7,2022
22144,LUIZ CARLOS DA COSTA VALLE,PL,Deputado Estadual,661,7,2022
20000,MARCELO THEODORO DE AGUIAR,PSC,Deputado Estadual,659,7,2022
50550,RAUL MARCELO DE SOUZA,PSOL,Deputado Estadual,658,7,2022
13000,ALESSANDRO CÉZAR ARAÚJO AZEVEDO,PT,Deputado Estadual,631,7,2022
50300,KEITCHELE LIMA DA SILVA,PSOL,Deputado Estadual,627,7,2022
45245,DAMARIS DIAS MOURA KUO,PSDB,Deputado Estadual,608,7,2022
22223,DANILO BERTIPAGLIA BARNABÉ,PL,Deputado Estadual,594,7,2022
22038,AMERICO MASSAKI HIGUTI,PL,Deputado Estadual,587,7,2022
30500,SERGIO LUIZ VICTOR JUNIOR,NOVO,Deputado Estadual,581,7,2022
15190,SANDRA CANDIDO MORETTI,MDB,Deputado Estadual,577,7,2022
12321,CASEMIRO DOS REIS JÚNIOR,PDT,Deputado Estadual,575,7,2022
10017,DANILO CESAR CAMPETTI,REPUBLICANOS,Deputado Estadual,565,7,2022
11019,LUCIVÂNIA PINHEIRO BARBOSA,PP,Deputado Estadual,558,7,2022
23333,RICARDO MARCILIO MONTEIRO,CIDADANIA,Deputado Estadual,544,7,2022
13180,MARIA EDUARDA ALENCAR HIDALGO,PT,Deputado Estadual,525,7,2022
22221,SERGIO MATHEUS SANTOS GARCEZ,PL,Deputado Estadual,522,7,2022
40111,FÁBIO CESAR FERREIRA,PSB,Deputado Estadual,505,7,2022
22150,RAFAEL RIBEIRO ZUCCO,PL,Deputado Estadual,493,7,2022
55300,VALÉRIA APARECIDA COSTA TORRES,PSD,Deputado Estadual,492,7,2022
12555,ROBINSON FARINAZZO CASAL,PDT,Deputado Estadual,485,7,2022
45045,ISRAEL ALEXANDRE DE SOUZA,PSDB,Deputado Estadual,465,7,2022
80123,AMANDA OLIVEIRA BISPO,UP,Deputado Estadual,444,7,2022
30000,EDNEY BENEDITO SAMPAIO DUARTE JÚNIOR,NOVO,Deputado Estadual,437,7,2022
15000,JORGE LUIS CARUSO,MDB,Deputado Estadual,430,7,2022
65000,EWERTON DA SILVA CARVALHO,PC do B,Deputado Estadual,416,7,2022
18888,VICTOR AUGUSTO LINS MENDES,REDE,Deputado Estadual,413,7,2022
51051,EVERTON LUIZ FERNANDES SODARIO RAIMUNDO,PATRIOTA,Deputado Estadual,410,7,2022
43123,WILLDSON MENDES STAHN,PV,Deputado Estadual,402,7,2022
19333,GUILHERME ANDREW GONÇALVES DA SILVA,PODE,Deputado Estadual,400,7,2022
80000,LIGIA MENDES DA SILVA,UP,Deputado Estadual,396,7,2022
22322,DANIELE MAZUQUELI ALONSO,PL,Deputado Estadual,395,7,2022
20180,CLAUDETE MARTINS SANTOS DE ANDRADE,PSC,Deputado Estadual,393,7,2022
40300,CARMEN DA SILVA FERREIRA,PSB,Deputado Estadual,386,7,2022
65300,MARIANA NUNES DE MOURA SOUZA,PC do B,Deputado Estadual,380,7,2022
21000,GABRIEL VIGHY DE CARVALHO,PCB,Deputado Estadual,374,7,2022
22456,ANTONIO CARLOS ALBINO,PL,Deputado Estadual,367,7,2022
10111,RUI ALVES SOUZA JUNIOR,REPUBLICANOS,Deputado Estadual,367,7,2022
51050,CARLOS ROBERTO TOLEDO,PATRIOTA,Deputado Estadual,357,7,2022
15150,DIEGO LOPES DEL RIO,MDB,Deputado Estadual,356,7,2022
10700,EDSON PIRES SALOMÃO,REPUBLICANOS,Deputado Estadual,354,7,2022
11111,JOÃO JORGE FADEL FILHO,PP,Deputado Estadual,350,7,2022
19222,ADILSON DOMINGOS CENSI,PODE,Deputado Estadual,347,7,2022
23233,MARIO LACERDA SOUZA,CIDADANIA,Deputado Estadual,346,7,2022
40123,CAMILA GODOI DA SILVA RODRIGUES,PSB,Deputado Estadual,344,7,2022
44444,MARIA HELENA PASINI PEDROSO PETERNELLI,UNIÃO,Deputado Estadual,342,7,2022
40640,CAIO FRANÇA DE GOUVÊA GOMES,PSB,Deputado Estadual,338,7,2022
77888,CARLOS AUGUSTO DOS SANTOS,SOLIDARIEDADE,Deputado Estadual,332,7,2022
13555,SIMÃO PEDRO CHIOVETTI,PT,Deputado Estadual,325,7,2022
22250,ALISSON GUIMARÃES PEREIRA DE SOUZA,PL,Deputado Estadual,323,7,2022
12180,NAYLA DE SOUZA,PDT,Deputado Estadual,318,7,2022
11333,JOSE MENDES DE SOUZA NETO BOTA,PP,Deputado Estadual,313,7,2022
51011,INES REGINA SCISCI MACIEL,PATRIOTA,Deputado Estadual,311,7,2022
20500,LEANDRO JERONIMO BASSON,PSC,Deputado Estadual,308,7,2022
11022,LETICIA AGUIAR RESENDE ALVES,PP,Deputado Estadual,305,7,2022
13613,PAULO ROBERTO FIORILO,PT,Deputado Estadual,305,7,2022
45777,ALEXANDRE FROTA DE ANDRADE,PSDB,Deputado Estadual,303,7,2022
45545,JOSE ANTONIO BARROS MUNHOZ,PSDB,Deputado Estadual,302,7,2022
20600,GUSTAVO MESQUITA GALVÃO BUENO,PSC,Deputado Estadual,301,7,2022
19100,RICARDO LONGATTI FRANÇA,PODE,Deputado Estadual,300,7,2022
55000,ROBERTA MARIA GONÇALVES FRANCESCHI BOTION,PSD,Deputado Estadual,296,7,2022
22022,ANA PAULA ROSSI DE ALMEIDA MAGDESIAN,PL,Deputado Estadual,294,7,2022
10038,CAIQUE MAFRA BARBOSA,REPUBLICANOS,Deputado Estadual,293,7,2022
20020,MARCO ANTONIO BIOTO,PSC,Deputado Estadual,292,7,2022
22010,ANDRE LUIS BUENO,PL,Deputado Estadual,288,7,2022
40635,LAÍS HELENA ANTONIO DOS SANTOS ALOISE,PSB,Deputado Estadual,287,7,2022
22777,ALEXANDER MUNIZ DE OLIVEIRA,PL,Deputado Estadual,281,7,2022
19454,MARISTELA MORESCHI RIBEIRO NADER,PODE,Deputado Estadual,281,7,2022
13616,JOSEMUNDO DARIO QUEIROZ,PT,Deputado Estadual,273,7,2022
13011,MARIO MAURICI DE LIMA MORAIS,PT,Deputado Estadual,272,7,2022
13580,CARLOS ALBERTO MARCOS,PT,Deputado Estadual,272,7,2022
30310,SILVANA MARQUES MONTEIRO,NOVO,Deputado Estadual,269,7,2022
22888,GRACIELA DE LOURDES DAVID AMBROSIO,PL,Deputado Estadual,265,7,2022
28312,MICHAEL WILLI DA SILVA STREIDL,PRTB,Deputado Estadual,265,7,2022
22580,ANA CLAUDIA PERES LUCAS LOPES,PL,Deputado Estadual,259,7,2022
22200,DONIZETE ALVES BARBOSA,PL,Deputado Estadual,254,7,2022
50075,ANA CLAUDIA SILVA MIELKE,PSOL,Deputado Estadual,249,7,2022
77777,ALEXANDRE PEREIRA DA SILVA,SOLIDARIEDADE,Deputado Estadual,249,7,2022
19500,KLEBER CABRAL,PODE,Deputado Estadual,246,7,2022
51236,BRUNO LOPES ROVAI,PATRIOTA,Deputado Estadual,246,7,2022
30190,DOUGLAS HENRIQUE DE OLIVEIRA,NOVO,Deputado Estadual,246,7,2022
11110,CARLOS EDUARDO RICATTO,PP,Deputado Estadual,243,7,2022
44044,SOLANGE CRISTINA DE FREITAS,UNIÃO,Deputado Estadual,237,7,2022
55015,DECIO MARMIROLLI,PSD,Deputado Estadual,235,7,2022
28741,JOSÉ MACENA DA SILVA FILHO,PRTB,Deputado Estadual,234,7,2022
11567,HENRIQUE GOMES DE LIMA,PP,Deputado Estadual,232,7,2022
10196,MAYRA ROSANNA GAMA DE ARAÚJO SILVA DA COSTA,REPUBLICANOS,Deputado Estadual,230,7,2022
13333,THAISE BEZERRA PACHECO SANTOS,PT,Deputado Estadual,228,7,2022
13013,ALEXYA LUCAS EVANGELISTA SALVADOR,PT,Deputado Estadual,228,7,2022
10120,MARCO ANTONIO ZANONI BUENO,REPUBLICANOS,Deputado Estadual,228,7,2022
50011,MARIANA FELIX SANTOS,PSOL,Deputado Estadual,227,7,2022
22190,SERGIO CALDAS SANTANA,PL,Deputado Estadual,226,7,2022
13110,TEONÍLIO MONTEIRO DA COSTA,PT,Deputado Estadual,225,7,2022
22999,ANDRE LUIS DO PRADO,PL,Deputado Estadual,222,7,2022
19800,MURILO BERBERT AVIGO FELIX,PODE,Deputado Estadual,219,7,2022
19020,URIÃ FANCELLI BAUMGARTNER,PODE,Deputado Estadual,219,7,2022
12000,VICTOR HENRIQUE MARQUES,PDT,Deputado Estadual,218,7,2022
44250,MILTON LEITE DA SILVA FILHO,UNIÃO,Deputado Estadual,216,7,2022
51023,FABIANA APARECIDA BRITO ERNANE,PATRIOTA,Deputado Estadual,215,7,2022
22233,SIRINEU DE ARAUJO SANTOS,PL,Deputado Estadual,214,7,2022
22122,MARCIA TAPIGLIANI BAPTISTA,PL,Deputado Estadual,214,7,2022
65555,WAGNER CIPRIANO ARAUJO,PC do B,Deputado Estadual,213,7,2022
55555,HELIO BRESSAN,PSD,Deputado Estadual,213,7,2022
77771,TELMA MARIA CARDIA,SOLIDARIEDADE,Deputado Estadual,209,7,2022
65180,CARINA VITRAL COSTA,PC do B,Deputado Estadual,206,7,2022
13900,JULIANA SOARES DO NASCIMENTO,PT,Deputado Estadual,206,7,2022
22123,RICARDO ROSSI MADALENA,PL,Deputado Estadual,205,7,2022
11125,CAIO FIORI DIAS,PP,Deputado Estadual,205,7,2022
12122,GILBERTO APARECIDO BORGES,PDT,Deputado Estadual,205,7,2022
22090,JOSE BRAZ DE OLIVEIRA JUNIOR,PL,Deputado Estadual,202,7,2022
45145,GIOVANNA GUIMARÃES TRIPOLI VON USLAR,PSDB,Deputado Estadual,199,7,2022
22012,JULIO CESAR PEREIRA DE SOUZA,PL,Deputado Estadual,199,7,2022
13192,MARCOS MONTANI CASEIRO,PT,Deputado Estadual,190,7,2022
15678,MARCELO FORTES BARBIERI,MDB,Deputado Estadual,186,7,2022
43000,CLAUDIA VISONI,PV,Deputado Estadual,184,7,2022
28285,LEANDRO FERREIRA FELICIANO,PRTB,Deputado Estadual,184,7,2022
13456,ELISABETH SAHÃO,PT,Deputado Estadual,179,7,2022
45011,FAOUAZ TAHA,PSDB,Deputado Estadual,177,7,2022
10333,ALTAIR MORAES DE OLIVEIRA,REPUBLICANOS,Deputado Estadual,177,7,2022
40777,PETERSON RUAN AIELLO DO COUTO RAMOS,PSB,Deputado Estadual,175,7,2022
19777,EDSON RODRIGUES,PODE,Deputado Estadual,173,7,2022
22550,LUCAS PAVAN ZANATTA,PL,Deputado Estadual,172,7,2022
35019,TIAGO MANOEL CAETANO,PMB,Deputado Estadual,171,7,2022
50501,DJALMA NERY FERREIRA NETO,PSOL,Deputado Estadual,170,7,2022
19700,CARLOS ALEXANDRE VIANNA SOARES,PODE,Deputado Estadual,169,7,2022
45680,CARLA SARDANO MORANDO,PSDB,Deputado Estadual,167,7,2022
10202,CLEMILTON ALVES DA SILVA,REPUBLICANOS,Deputado Estadual,165,7,2022
40001,ISABELA RODAS MESSIAS,PSB,Deputado Estadual,164,7,2022
40012,TALITA DE LIMA BARBOSA,PSB,Deputado Estadual,158,7,2022
22622,JOSEPH RAFFOUL JUNIOR,PL,Deputado Estadual,158,7,2022
40121,MÁRIO MEDEIROS NETO,PSB,Deputado Estadual,156,7,2022
13400,CHEILA MARIA SUBENKO OLALLA,PT,Deputado Estadual,156,7,2022
45180,PATRÍCIA GAMA DE QUADROS BEZERRA,PSDB,Deputado Estadual,154,7,2022
40222,GABRIELA VARGAS SABINO,PSB,Deputado Estadual,153,7,2022
22678,ISAC FELIX DOS SANTOS,PL,Deputado Estadual,153,7,2022
15500,MARIA DO CARMO GUILHERME,MDB,Deputado Estadual,152,7,2022
45232,CARLOS EDUARDO PIGNATARI,PSDB,Deputado Estadual,150,7,2022
77192,AGNALDO PISCOPO,SOLIDARIEDADE,Deputado Estadual,147,7,2022
35051,LIGIA MAYUMI FUNAKI,PMB,Deputado Estadual,147,7,2022
13222,JULIANA FRAGA E SILVA DE SOUZA,PT,Deputado Estadual,143,7,2022
44001,EDSON DE OLIVEIRA GIRIBONI,UNIÃO,Deputado Estadual,143,7,2022
22400,MARILZA JOANA GARCIA DE MELO,PL,Deputado Estadual,142,7,2022
10087,MARCO ROBERTO DA SILVA,REPUBLICANOS,Deputado Estadual,139,7,2022
40321,ABIDAN HENRIQUE DA SILVA,PSB,Deputado Estadual,139,7,2022
44100,VITOR ABOU ANNI,UNIÃO,Deputado Estadual,139,7,2022
43033,THIAGO RODRIGO MARTINS,PV,Deputado Estadual,139,7,2022
51351,FRANCISCO ANTONIO DA SILVA,PATRIOTA,Deputado Estadual,138,7,2022
13114,ENIO FRANCISCO TATTO,PT,Deputado Estadual,137,7,2022
20012,ELTON ALVES RIBEIRO DE CARVALHO JUNIOR,PSC,Deputado Estadual,137,7,2022
12312,ADOLFO BASSO,PDT,Deputado Estadual,136,7,2022
55123,RAFAEL ANTONIO DA SILVA,PSD,Deputado Estadual,136,7,2022
23023,ANA CAROLINA ROSSI BARRETO SERRA,CIDADANIA,Deputado Estadual,135,7,2022
22433,JOSE GUSTAVO DUARTE DE ARAÚJO,PL,Deputado Estadual,134,7,2022
22299,VICENTE FERNANDES CASCIONE,PL,Deputado Estadual,134,7,2022
16555,MAÍRA MACHADO RODRIGUES,PSTU,Deputado Estadual,134,7,2022
19069,ROBERTO MIGUEL REY JUNIOR,PODE,Deputado Estadual,134,7,2022
55055,CAROLINE STEINMETZ,PSD,Deputado Estadual,133,7,2022
44222,JORGE TADEU MUDALEN,UNIÃO,Deputado Estadual,133,7,2022
22099,CRISTIANY DE CASTRO,PL,Deputado Estadual,133,7,2022
51006,ANDREIA PEREIRA FERRAZ,PATRIOTA,Deputado Estadual,132,7,2022
40077,EDSON FLORINDO PEREIRA,PSB,Deputado Estadual,130,7,2022
55455,JOSÉ CARLOS TREVENZOLLI FILHO,PSD,Deputado Estadual,129,7,2022
30972,ALEXANDRA DE ABREU,NOVO,Deputado Estadual,128,7,2022
44025,FERNANDO GALVAO MOURA,UNIÃO,Deputado Estadual,128,7,2022
13130,FERNANDO SOUZA PUGA,PT,Deputado Estadual,128,7,2022
44122,JOSE ALDO DEMARCHI,UNIÃO,Deputado Estadual,127,7,2022
10456,EDNA BEZERRA SAMPAIO FERNANDES,REPUBLICANOS,Deputado Estadual,127,7,2022
23623,ROBERTO TURCHI DE MORAIS,CIDADANIA,Deputado Estadual,126,7,2022
45222,ANDRÉ GASPARINI SPADARO,PSDB,Deputado Estadual,126,7,2022
40040,MAYARA OLIVEIRA TORRES DA SILVA,PSB,Deputado Estadual,125,7,2022
51013,MÁRCIA DE FÁTIMA MORAIS,PATRIOTA,Deputado Estadual,125,7,2022
65013,ROZANA FONSECA BARROSO DA SILVA,PC do B,Deputado Estadual,123,7,2022
15153,CÍCERO LUIZ DE BRITO,MDB,Deputado Estadual,123,7,2022
12123,DOUGLAS AUGUSTO PINHEIRO DE OLIVEIRA,PDT,Deputado Estadual,119,7,2022
15622,GEORGE VATUTIN HATO,MDB,Deputado Estadual,118,7,2022
13500,ANDREIA TEIXEIRA BATISTA,PT,Deputado Estadual,118,7,2022
19999,ALVARO COSTA VIEIRA,PODE,Deputado Estadual,118,7,2022
30444,ADALGISA SOLANGE SPINA,NOVO,Deputado Estadual,117,7,2022
51556,LUIZ CARLOS DO ESPÍRITO SANTO,PATRIOTA,Deputado Estadual,116,7,2022
55101,FRANCISCO DA COSTA NETO,PSD,Deputado Estadual,115,7,2022
30300,JOÃO VESTIM GRANDE,NOVO,Deputado Estadual,115,7,2022
10147,CLAUDIO ERNANI MARCONDES DE MIRANDA,REPUBLICANOS,Deputado Estadual,115,7,2022
19888,JAE KRUN PARK KIM,PODE,Deputado Estadual,114,7,2022
22232,ANA CRISTINA VARGAS CALDEIRA,PL,Deputado Estadual,114,7,2022
13019,JOÃO GUILHERME BENETTI RAMOS,PT,Deputado Estadual,114,7,2022
45400,ANALICE FERNANDES,PSDB,Deputado Estadual,113,7,2022
13270,THIAGO HENRIQUE MAIA SORATTO,PT,Deputado Estadual,113,7,2022
28190,LUCIANO GALESCO,PRTB,Deputado Estadual,113,7,2022
13004,TELMA SANDRA AUGUSTO DE SOUZA,PT,Deputado Estadual,111,7,2022
22822,ANTONIO GINACK JUNIOR,PL,Deputado Estadual,110,7,2022
18420,RUBENS EDUARDO DOCAMPO ANTONINI,REDE,Deputado Estadual,110,7,2022
22058,ANDROMEDES BARBOSA OKABE,PL,Deputado Estadual,109,7,2022
44190,ADMILSON DE SOUZA,UNIÃO,Deputado Estadual,108,7,2022
23123,CAROLINE GOMES FERREIRA DE MELLO,CIDADANIA,Deputado Estadual,107,7,2022
28444,DANIELLE GOMES DE CARVALHO,PRTB,Deputado Estadual,107,7,2022
13313,RENATO MORENI AIRES DA SILVA,PT,Deputado Estadual,106,7,2022
19000,RAUL APARECIDO GONÇALVES PAULA,PODE,Deputado Estadual,105,7,2022
21100,FABIANA TAYANE MEDRADO DA CRUZ,PCB,Deputado Estadual,103,7,2022
50020,JULIO CEZAR DE ANDRADE,PSOL,Deputado Estadual,103,7,2022
51280,MONIZ JOSE BIELAWSKI RIBEIRO,PATRIOTA,Deputado Estadual,103,7,2022
22212,TIAGO FINESSI,PL,Deputado Estadual,102,7,2022
30030,MONICA RAMIRES FERRAZ CURY,NOVO,Deputado Estadual,102,7,2022
77010,JONES DONIZETTE SOBRINHO,SOLIDARIEDADE,Deputado Estadual,100,7,2022
10190,HELENA DOS SANTOS REIS,REPUBLICANOS,Deputado Estadual,100,7,2022
22111,CLAUDIO NAZARENO SOUZA DE QUEIROZ,PL,Deputado Estadual,98,7,2022
55033,MARIA CONSTANTINO EMIDIO,PSD,Deputado Estadual,98,7,2022
