zona,nr_candidato,nm_candidato,sg_partido,ds_cargo,votos,ano
0275,14039,NURIA DANIELA GALLÃO ARTHUZO,PTB,Deputado Estadual,0,2022
0275,14040,LUIS FERNANDO DA SILVA,PTB,Deputado Estadual,0,2022
0275,14041,VERA LUCIA SOVERAL DA SILVEIRA,PTB,Deputado Estadual,0,2022
0275,14044,MARCOS VITOR LESSA,PTB,Deputado Estadual,0,2022
0275,14045,VIOLETA FILOMENA DACCACHE,PTB,Deputado Estadual,0,2022
0275,14046,MARCELO OLIVEIRA ROSADO,PTB,Deputado Estadual,0,2022
0275,14049,ROSYMEIRE DE SOUZA LEITE RODRIGUES,PTB,Deputado Estadual,0,2022
0275,14050,MARIA RISOLETA ESTRELA DOS SANTOS,PTB,Deputado Estadual,0,2022
0275,14060,DENIVIA ROSA DOS SANTOS OLIVEIRA,PTB,Deputado Estadual,0,2022
0275,14088,MARCELO CRISTIANO REIS,PTB,Deputado Estadual,0,2022
0275,14099,IOLANDA REGINA ALVES FRONTEROTTA,PTB,Deputado Estadual,0,2022
0275,14100,JOSE VANDERLEI MACHADO,PTB,Deputado Estadual,0,2022
0275,14108,ANTONIO DA SILVA E SOUZA,PTB,Deputado Estadual,0,2022
0275,14110,WENDELL BRAZ NICOLICHE,PTB,Deputado Estadual,0,2022
0275,14111,ALEXANDRE GONÇALVES DEMETRIO ZAHRA,PTB,Deputado Estadual,0,2022
0275,14112,EDILSON GUARNIERI,PTB,Deputado Estadual,0,2022
0275,14114,MARIA ADALZIRA RIBEIRO ORTIZ,PTB,Deputado Estadual,0,2022
0275,14115,MOISES GOMES DO NASCIMENTO,PTB,Deputado Estadual,0,2022
0275,14121,ROBERTO CARLOS DE ALMEIDA,PTB,Deputado Estadual,0,2022
0275,14122,CLODOALDO ALVES DE AMORIM,PTB,Deputado Estadual,0,2022
0275,14123,GUILHERME CESAR ZAFANI,PTB,Deputado Estadual,0,2022
0275,14124,MARCELO COSTA MORAES,PTB,Deputado Estadual,0,2022
0275,14125,ADA HENRIQUE XAVIER,PTB,Deputado Estadual,0,2022
0275,14128,ADRIANO DE BARROS CARUSO,PTB,Deputado Estadual,0,2022
0275,14130,AUDREY ANA MARCONDES GOGLIANO,PTB,Deputado Estadual,0,2022
0275,14141,ADAUTO VIANA JUNIOR,PTB,Deputado Estadual,0,2022
0275,14143,NOEMIA VIEIRA FONSECA,PTB,Deputado Estadual,0,2022
0275,14162,ANTONIO BERALDO ALVES,PTB,Deputado Estadual,0,2022
0275,14177,CLAUDIO AUGUSTO PEREIRA,PTB,Deputado Estadual,0,2022
0275,14190,MARCOS ROGERIO MANTEIGA,PTB,Deputado Estadual,0,2022
0275,14193,DEYCON FRANCISCO DA SILVA,PTB,Deputado Estadual,0,2022
0275,14200,RENATO SALVADOR MARTINS,PTB,Deputado Estadual,0,2022
0275,14221,LINDEMBERG MELO GONCALVES,PTB,Deputado Estadual,0,2022
0275,14222,FLAVIO RICARDO BEALL,PTB,Deputado Estadual,0,2022
0275,14244,LUCAS ANTUNES,PTB,Deputado Estadual,0,2022
0275,14245,PATRICIA MARIA DE MELO ZANOTTI MONTILHA,PTB,Deputado Estadual,0,2022
0275,14250,EMERSON PEREIRA BATISTA,PTB,Deputado Estadual,0,2022
0275,14300,DENE IRENO DE SOUSA,PTB,Deputado Estadual,0,2022
0275,14321,SIMONE APARECIDA NASCIMENTO DA CONCEIÇÃO,PTB,Deputado Estadual,0,2022
0275,14400,NELSON ROBERTO GRITTI,PTB,Deputado Estadual,0,2022
0275,14422,VALERIA CRISTINA RODRIGUES,PTB,Deputado Estadual,0,2022
0275,14441,GABRIEL SILVA GOMES,PTB,Deputado Estadual,0,2022
0275,14444,MANOEL LOPES FERREIRA JUNIOR,PTB,Deputado Estadual,0,2022
0275,14455,SERGIO ANTONIO,PTB,Deputado Estadual,0,2022
0275,14456,GIOVANA LIMA DE AGUIAR,PTB,Deputado Estadual,0,2022
0275,14457,PAULO ROBERTO TORRES GALINDO,PTB,Deputado Estadual,0,2022
0275,14500,CRISTINA APARECIDA TEIXEIRA CORDEIRO DE JESUS,PTB,Deputado Estadual,0,2022
0275,14522,RODRIGO RODRIGUES PEDROSO,PTB,Deputado Estadual,0,2022
0275,14550,JOSE MARCIO DE CAMPOS,PTB,Deputado Estadual,0,2022
0275,14555,MARCO AURELIO MIETO DOMINGUES,PTB,Deputado Estadual,0,2022
0275,14567,LILIANE MARIA DA SILVA PAES,PTB,Deputado Estadual,0,2022
0275,14580,MARIA DE JESUS LOPES MARTINS SILVA,PTB,Deputado Estadual,0,2022
0275,14617,CECILIA RANIELE ROSAL SALVADOR,PTB,Deputado Estadual,0,2022
0275,14620,GILSON MOREIRA,PTB,Deputado Estadual,0,2022
0275,14624,CARLOS ALBERTO VIDAL TONON JUNIOR,PTB,Deputado Estadual,0,2022
0275,14699,SIDINEI GIRON,PTB,Deputado Estadual,0,2022
0275,14700,GILBERTO SOARES PINHEIRO,PTB,Deputado Estadual,0,2022
0275,14701,MARCELINO SILVA,PTB,Deputado Estadual,0,2022
0275,14714,KARINA PAULA DE SOUZA OLIVEIRA MARTINS,PTB,Deputado Estadual,0,2022
0275,14772,WILLIAM APARECIDO DE SOUZA,PTB,Deputado Estadual,0,2022
0275,14775,CASSIO LUIZ DE OLIVEIRA,PTB,Deputado Estadual,0,2022
0275,14777,AGEU DA CRUZ ALMEIDA,PTB,Deputado Estadual,0,2022
0275,14789,GERALDO APARECIDO MENDES,PTB,Deputado Estadual,0,2022
0275,14800,MÔNICA PRADO,PTB,Deputado Estadual,0,2022
0275,14822,CLAUDIO LUIS CAIVANO,PTB,Deputado Estadual,0,2022
0275,14851,JURACILDE DE LIMA PINTO,PTB,Deputado Estadual,0,2022
0275,14888,AVEDIS GOGENHAN,PTB,Deputado Estadual,0,2022
0275,14900,VALDINEI CAMPELO FELIX,PTB,Deputado Estadual,0,2022
0275,14961,MARIA ALICE TANIGUSHI,PTB,Deputado Estadual,0,2022
0275,14999,APARECIDO MOREIRA DA SILVA,PTB,Deputado Estadual,0,2022
0275,15000,JORGE LUIS CARUSO,MDB,Deputado Estadual,87,2022
0275,15001,HUGO MOREIRA SANTOS,MDB,Deputado Estadual,12,2022
0275,15009,AUDEIDE CARDOSO,MDB,Deputado Estadual,0,2022
0275,15012,BRUNO DE SOUSA ALVES,MDB,Deputado Estadual,1,2022
0275,15013,HILDON DE OLIVEIRA ROCHA,MDB,Deputado Estadual,0,2022
0275,15014,DANIELE SOUZA AKAMINE,MDB,Deputado Estadual,3,2022
0275,15015,MOHAMED AHMED YOUSSEF,MDB,Deputado Estadual,3,2022
0275,15017,FERNANDA DA GLÓRIA GOMES,MDB,Deputado Estadual,0,2022
0275,15019,LUIS FELIPE SILVEIRA AMANCIO TORELLA D AVILA,MDB,Deputado Estadual,1,2022
0275,15022,ANGELA OROSCO DE MELO,MDB,Deputado Estadual,1,2022
0275,15023,SUENIRA TEIXEIRA PINTO,MDB,Deputado Estadual,5,2022
0275,15030,CLAUDETE FERREIRA DA SILVA,MDB,Deputado Estadual,2,2022
0275,15040,LUIZ CARLOS DE PAULA,MDB,Deputado Estadual,9,2022
0275,15050,ANDRÉ LUIZ BARBEZANI,MDB,Deputado Estadual,0,2022
0275,15051,LEONARDO FRANCISCO SAMPAIO DE SOUZA FILHO,MDB,Deputado Estadual,8,2022
0275,15060,ZORAIDA MARIA LOBATO VIOTTI,MDB,Deputado Estadual,1,2022
0275,15070,ALLI AHMAD MAJDOUB,MDB,Deputado Estadual,2,2022
0275,15090,SAMUEL DE JESUS SANTOS PEREIRA,MDB,Deputado Estadual,0,2022
0275,15100,GILMAR RAIMUNDO LUCAS,MDB,Deputado Estadual,1,2022
0275,15111,HENRIQUE DE ALMEIDA BASANO,MDB,Deputado Estadual,2,2022
0275,15112,ROSELEI APARECIDO FRANÇOSO,MDB,Deputado Estadual,2,2022
0275,15115,MARCUS VINICIUS DE ALMEIDA FERREIRA,MDB,Deputado Estadual,2,2022
0275,15117,JOSEFA ANADETE DOS SANTOS SILVA,MDB,Deputado Estadual,2,2022
0275,15121,ANDRE CESAR COSTA,MDB,Deputado Estadual,103,2022
0275,15122,MARIA CRISTIANE PINHEIRO,MDB,Deputado Estadual,0,2022
0275,15123,OCIMAR DONIZETI LEO OLIVEIRA,MDB,Deputado Estadual,6,2022
0275,15130,FERNANDO RAMOS,MDB,Deputado Estadual,1,2022
0275,15133,LILIAN APARECIDA DE PAULA,MDB,Deputado Estadual,0,2022
0275,15144,EVERSON MARCOS DE OLIVEIRA,MDB,Deputado Estadual,8,2022
0275,15150,DIEGO LOPES DEL RIO,MDB,Deputado Estadual,40,2022
0275,15151,GIULIANO GRISO,MDB,Deputado Estadual,2,2022
0275,15153,CÍCERO LUIZ DE BRITO,MDB,Deputado Estadual,43,2022
0275,15155,EDIMAR CANDIDO DE LIMA,MDB,Deputado Estadual,4,2022
0275,15157,CASSIANE DE MELO FERNANDES,MDB,Deputado Estadual,2,2022
0275,15158,ANDRÉA DE PAULA SANTOS,MDB,Deputado Estadual,9,2022
0275,15177,ALEXANDRE DE OLIVEIRA,MDB,Deputado Estadual,5,2022
0275,15180,JAQUELINE LILIAN BARCELOS COUTINHO,MDB,Deputado Estadual,1,2022
0275,15190,SANDRA CANDIDO MORETTI,MDB,Deputado Estadual,96,2022
0275,15200,CAIO VINICIUS DE MOURA LUZ,MDB,Deputado Estadual,9,2022
0275,15215,MARCOS RIBEIRO DA COSTA,MDB,Deputado Estadual,0,2022
0275,15220,PHILIPE DE PAULA DA SILVA,MDB,Deputado Estadual,8,2022
0275,15222,FERNANDO MARTINS DOS SANTOS,MDB,Deputado Estadual,11,2022
0275,15256,MARCOS ANTONIO GONÇALVES DA SILVA,MDB,Deputado Estadual,1,2022
0275,15270,NIQUEIAS FERREIRA BORGES,MDB,Deputado Estadual,0,2022
0275,15277,PLAUTO JOSE RIBEIRO HOLTZ MORAES,MDB,Deputado Estadual,0,2022
0275,15300,ITAMAR FRANCISCO MACHADO BORGES,MDB,Deputado Estadual,121,2022
0275,15315,ADEMIR MARTINS BOAVENTURA,MDB,Deputado Estadual,8,2022
0275,15333,ALLINY FERNANDA SARTORI PADALINO ROGÉRIO,MDB,Deputado Estadual,5,2022
0275,15339,RODNEY DE PAIVA,MDB,Deputado Estadual,0,2022
0275,15345,MARCELO COSTA DEL BOSCO AMARAL,MDB,Deputado Estadual,14,2022
0275,15363,JOSÉ ROGERIO SOARES DOS SANTOS,MDB,Deputado Estadual,360,2022
0275,15400,CELIA APARECIDA DA CRUZ OLIVEIRA MENEZES,MDB,Deputado Estadual,1,2022
0275,15432,IVONE MOREIRA SANTOS,MDB,Deputado Estadual,0,2022
0275,15451,LUCIENE PEREIRA FRANCO,MDB,Deputado Estadual,0,2022
0275,15456,JOSÉ AGRIPINO DA SILVA,MDB,Deputado Estadual,2,2022
0275,15500,MARIA DO CARMO GUILHERME,MDB,Deputado Estadual,38,2022
0275,15515,OSMARIO SILVA,MDB,Deputado Estadual,0,2022
0275,15522,DANIEL GIROTTO,MDB,Deputado Estadual,4,2022
0275,15525,ROSANA APARECIDA BRANQUINHO,MDB,Deputado Estadual,1,2022
0275,15550,RONALDO FRANCISCO DA CRUZ,MDB,Deputado Estadual,1,2022
0275,15555,FERNANDA MORENO DA SILVA,MDB,Deputado Estadual,11,2022
0275,15556,ADRIANA VASCONCELLOS VIEIRA DE OLIVEIRA LUIZ,MDB,Deputado Estadual,11,2022
0275,15557,ANDRÉ LUIZ DA SILVA,MDB,Deputado Estadual,2,2022
0275,15590,RUBIA MARA DA SILVA OLIVEIRA,MDB,Deputado Estadual,1,2022
0275,15600,EIDA SILVA DOS SANTOS AZEVEDO,MDB,Deputado Estadual,1,2022
0275,15605,FERNANDO LUIZ ISOPPO PETITI,MDB,Deputado Estadual,2,2022
0275,15620,ARLINDO MARIANO DE ARAUJO FILHO,MDB,Deputado Estadual,5,2022
0275,15622,GEORGE VATUTIN HATO,MDB,Deputado Estadual,31,2022
0275,15678,MARCELO FORTES BARBIERI,MDB,Deputado Estadual,22,2022
0275,15700,IVAN RIBEIRO DE BRITO,MDB,Deputado Estadual,0,2022
0275,15770,CINTIA ROBERTA SILVA RODRIGUES,MDB,Deputado Estadual,8,2022
0275,15777,DALCIDES BATISTA DA SILVA NETO,MDB,Deputado Estadual,3,2022
0275,15800,SANDRA REGINA VIEIRA,MDB,Deputado Estadual,4,2022
0275,15855,ANA PAULA CALVO,MDB,Deputado Estadual,0,2022
0275,15900,MAURO CESAR RAMOS DE ALMEIDA,MDB,Deputado Estadual,2,2022
0275,15910,ERNESTO TEIXEIRA DA CUNHA,MDB,Deputado Estadual,9,2022
0275,15914,TARSO LUIZ FURTADO GOUVEIA,MDB,Deputado Estadual,6,2022
0275,15964,LUCIANO MARQUES DA SILVA,MDB,Deputado Estadual,0,2022
0275,15980,JOÃO ALVES VIEIRA,MDB,Deputado Estadual,0,2022
0275,15990,ROMAR WILLIAM CULLEN DELLAPIAZZA,MDB,Deputado Estadual,18,2022
0275,15999,CÁSSIO DE CASTRO NAVARRO,MDB,Deputado Estadual,10,2022
0275,16000,LUCAS ANTONIO NIZUMA SIMABUKULO,PSTU,Deputado Estadual,1,2022
0275,16016,MARISA DOS SANTOS MENDES,PSTU,Deputado Estadual,0,2022
0275,16023,OSVALDO MARIANO DIOGO,PSTU,Deputado Estadual,0,2022
0275,16100,CRISTIANE BANHOL,PSTU,Deputado Estadual,21,2022
0275,16107,RAQUEL DE PAULA,PSTU,Deputado Estadual,0,2022
0275,16123,AMANDA COELHO MARZALL,PSTU,Deputado Estadual,1,2022
0275,16161,LEANDRO JOSE DE SOUZA DUQUE,PSTU,Deputado Estadual,1,2022
0275,16321,NELSON BOTELHO DA SILVA,PSTU,Deputado Estadual,0,2022
0275,16461,FERNANDO DE SOUZA,PSTU,Deputado Estadual,0,2022
0275,16555,MAÍRA MACHADO RODRIGUES,PSTU,Deputado Estadual,38,2022
0275,16789,ADILSON DOS SANTOS,PSTU,Deputado Estadual,2,2022
0275,18000,MARINA MEDEIROS HELOU,REDE,Deputado Estadual,684,2022
0275,18001,MARINA MOREIRA,REDE,Deputado Estadual,2,2022
0275,18010,BENEDITO RODRIGUES CORREA,REDE,Deputado Estadual,1,2022
0275,18012,ANTONIO CARLOS DE MORAES,REDE,Deputado Estadual,0,2022
0275,18013,ANTONIO CARLOS MUNHOZ,REDE,Deputado Estadual,9,2022
0275,18016,JULIANA GORGA SALVETTI,REDE,Deputado Estadual,1,2022
0275,18018,MARIANA DUARTE GARCIA DE LACERDA,REDE,Deputado Estadual,12,2022
0275,18019,MARIO EDUARDO DA SILVA,REDE,Deputado Estadual,0,2022
0275,18100,RAFAEL CASTRO KOCIAN,REDE,Deputado Estadual,4,2022
0275,18109,ISTÊNIO VIANA MELLO,REDE,Deputado Estadual,0,2022
0275,18111,OLINDA CAETANO GARCIA,REDE,Deputado Estadual,0,2022
0275,18123,EMERSON MARCIO VITALINO,REDE,Deputado Estadual,7,2022
0275,18180,BUDGA DEROBY NHAMBIQUARA,REDE,Deputado Estadual,16,2022
0275,18181,THÍFANY FELIX GUIMARÃES,REDE,Deputado Estadual,3,2022
0275,18188,ERIVELTON PEREIRA RAMOS,REDE,Deputado Estadual,0,2022
0275,18199,LILIAN CRISTINA DOS SANTOS FARIA,REDE,Deputado Estadual,3,2022
0275,18270,EDILMA MARIA DA SILVA,REDE,Deputado Estadual,1,2022
0275,18420,RUBENS EDUARDO DOCAMPO ANTONINI,REDE,Deputado Estadual,39,2022
0275,18441,EDILSON RODRIGO NOGUEIRA MARCIANO,REDE,Deputado Estadual,0,2022
0275,18456,ANDRE RICARDO DE SOUZA,REDE,Deputado Estadual,0,2022
0275,18555,JOSÉ MENINO DE OLIVEIRA,REDE,Deputado Estadual,0,2022
0275,18717,ANTOINE BALADY,REDE,Deputado Estadual,0,2022
0275,18777,RAFAEL BERNARDO FERREIRA SANTOS,REDE,Deputado Estadual,0,2022
0275,18800,HONÓRIO MARQUES DA SILVA,REDE,Deputado Estadual,4,2022
0275,18888,VICTOR AUGUSTO LINS MENDES,REDE,Deputado Estadual,97,2022
0275,19000,RAUL APARECIDO GONÇALVES PAULA,PODE,Deputado Estadual,31,2022
0275,19001,ATAIDE TERUEL PEREZ,PODE,Deputado Estadual,9,2022
0275,19002,JOSÉ CARLOS DE ALMEIDA,PODE,Deputado Estadual,1,2022
0275,19007,JAIRO DOS SANTOS,PODE,Deputado Estadual,0,2022
0275,19009,ESTER COSCARELLI DOMINGUES,PODE,Deputado Estadual,0,2022
0275,19011,JOBERT ALEXANDRINO,PODE,Deputado Estadual,10,2022
0275,19013,LARISSA FORJANES DOS SANTOS,PODE,Deputado Estadual,0,2022
0275,19015,MARCOS ESCAMES FÉLIX DA SILVA,PODE,Deputado Estadual,6,2022
0275,19019,GERSON DIAS PESSOA,PODE,Deputado Estadual,6,2022
0275,19020,URIÃ FANCELLI BAUMGARTNER,PODE,Deputado Estadual,53,2022
0275,19021,JOSÉ WALTER FIGUEIREDO SILVA,PODE,Deputado Estadual,19,2022
0275,19022,PEDRO MARIN BELMONTE NETO,PODE,Deputado Estadual,0,2022
0275,19023,PATRÍCIA MODESTO,PODE,Deputado Estadual,0,2022
0275,19027,CRISTIANE SILVA DE ALMEIDA SANTOS,PODE,Deputado Estadual,0,2022
0275,19030,JORGE GABRIEL GRASI,PODE,Deputado Estadual,3,2022
0275,19033,SABRINA PRADO DOS SANTOS,PODE,Deputado Estadual,1,2022
0275,19037,MARIA VILMA FIGUEIREDO DA SILVA JACINTO,PODE,Deputado Estadual,3,2022
0275,19054,ARLINDO AMARO DOS SANTOS,PODE,Deputado Estadual,0,2022
0275,19055,SILVAN PEREIRA DE SOUZA,PODE,Deputado Estadual,0,2022
0275,19069,ROBERTO MIGUEL REY JUNIOR,PODE,Deputado Estadual,24,2022
0275,19070,EMERSON FRACAROLI,PODE,Deputado Estadual,1,2022
0275,19077,JULIANA MARA DA SILVA SPADA,PODE,Deputado Estadual,0,2022
0275,19088,ELVIO ANTONIO PINOTTI NETO,PODE,Deputado Estadual,8,2022
0275,19097,ARLETE TAVARES DOS SANTOS BARBOSA,PODE,Deputado Estadual,0,2022
0275,19099,SILVIA MIRANDA NAGATA,PODE,Deputado Estadual,8,2022
0275,19100,RICARDO LONGATTI FRANÇA,PODE,Deputado Estadual,66,2022
0275,19101,CLARICE CARASSOL AREVALO GANEM,PODE,Deputado Estadual,545,2022
0275,19110,WAGNER BAPTISTA RIGUEIRA,PODE,Deputado Estadual,1,2022
0275,19111,GERSON DOS SANTOS PIRES,PODE,Deputado Estadual,200,2022
0275,19115,VERONICA COSMO AMERICO,PODE,Deputado Estadual,0,2022
0275,19119,GABRIEL PINELLI FERRAZ,PODE,Deputado Estadual,5,2022
0275,19123,MARCIO PASCHOAL GIUDICIO,PODE,Deputado Estadual,4,2022
0275,19125,MARIZETE GOMES DE MAGALHÃES BERGAMIN,PODE,Deputado Estadual,6,2022
0275,19133,TATIANA DE FREITAS SIVIERO,PODE,Deputado Estadual,9,2022
0275,19141,LUIS ANTONIO DE SOUZA,PODE,Deputado Estadual,0,2022
0275,19147,AURELIANO CARNEIRO DE LIMA,PODE,Deputado Estadual,0,2022
0275,19153,JOSELITO DE SOUSA LIMA,PODE,Deputado Estadual,9,2022
0275,19157,RODRIGO FEITOSA LOPES,PODE,Deputado Estadual,0,2022
0275,19179,CRISTIANE VIVIAN ALVES GOMES,PODE,Deputado Estadual,0,2022
0275,19190,MAURO MARQUES DAS NEVES,PODE,Deputado Estadual,1,2022
0275,19192,ALDO FERNANDO NUNES,PODE,Deputado Estadual,0,2022
0275,19196,SÉRGIO DONIZETE FERREIRA,PODE,Deputado Estadual,1,2022
0275,19197,ELIANA CONRADO GOTTSFRITZ FERNANDES,PODE,Deputado Estadual,0,2022
0275,19199,VICTOR MORAES FILHO,PODE,Deputado Estadual,1,2022
0275,19200,DANIEL DA ROCHA MARTINI,PODE,Deputado Estadual,17,2022
0275,19209,FÁBIO ANDRÉ CAPUTO FERRACINI,PODE,Deputado Estadual,9,2022
0275,19219,SANDRA DE AMORIM BARBOSA DE OLIVEIRA,PODE,Deputado Estadual,0,2022
0275,19222,ADILSON DOMINGOS CENSI,PODE,Deputado Estadual,144,2022
0275,19233,CHARLES DOS ANJOS,PODE,Deputado Estadual,0,2022
0275,19234,FABIO LEANDRO CARDOSO TEIXEIRA,PODE,Deputado Estadual,0,2022
0275,19252,FÁBIO FARIAS DE SÁ,PODE,Deputado Estadual,13,2022
0275,19299,EDUARDO LIMA DE SOUZA,PODE,Deputado Estadual,5,2022
0275,19300,EDUARDO CARNEIRO MARTINS,PODE,Deputado Estadual,0,2022
0275,19313,ELISÂNGELA VENTURA ROCHA,PODE,Deputado Estadual,0,2022
0275,19321,LEONARDO DA SILVA BRIGAGÃO,PODE,Deputado Estadual,13,2022
0275,19333,GUILHERME ANDREW GONÇALVES DA SILVA,PODE,Deputado Estadual,49,2022
0275,19345,ANDRE MARTINS MACHADO,PODE,Deputado Estadual,0,2022
0275,19360,TÁBATA FREITAS MANZOLI,PODE,Deputado Estadual,3,2022
0275,19400,JOSE BISPO DOS SANTOS FILHO,PODE,Deputado Estadual,1,2022
0275,19444,MALBA TANIA RODRIGUES ABRANTES COELHO GOMES,PODE,Deputado Estadual,0,2022
0275,19454,MARISTELA MORESCHI RIBEIRO NADER,PODE,Deputado Estadual,69,2022
0275,19456,ADRIANO SANTANA DOS SANTOS,PODE,Deputado Estadual,1,2022
0275,19490,CARLOS HENRIQUE SILVESTRE GARZON,PODE,Deputado Estadual,4,2022
0275,19500,KLEBER CABRAL,PODE,Deputado Estadual,88,2022
0275,19519,EDUARDO DOS REIS MAGOGA,PODE,Deputado Estadual,472,2022
0275,19555,GREGÓRIO MATIAS DE FREITAS,PODE,Deputado Estadual,2,2022
0275,19565,HENRIQUE LOPES SILVA,PODE,Deputado Estadual,1,2022
0275,19577,JOSÉ EDUARDO DOS SANTOS,PODE,Deputado Estadual,4,2022
0275,19600,ANDERSON DOS SANTOS MARTINS DE SOUZA,PODE,Deputado Estadual,2,2022
0275,19619,CÉSAR AUGUSTO JOSÉ,PODE,Deputado Estadual,0,2022
0275,19650,MARCOS ANTONIO SERAFIM BERNARDES JUNIOR,PODE,Deputado Estadual,0,2022
0275,19666,RUBENS CESTARI CAMPOS,PODE,Deputado Estadual,0,2022
0275,19667,MARIA APARECIDA DA COSTA BATISTA,PODE,Deputado Estadual,0,2022
0275,19678,PÉRICLES RÉGIS MENDONÇA DE LIMA,PODE,Deputado Estadual,0,2022
0275,19699,DOUGLAS BORGONI,PODE,Deputado Estadual,0,2022
0275,19700,CARLOS ALEXANDRE VIANNA SOARES,PODE,Deputado Estadual,34,2022
0275,19714,CARLOS EDUARDO NOBREGA,PODE,Deputado Estadual,6,2022
0275,19719,ALESSANDRA CRISTIANE SOARES GARCIA ALGARIN,PODE,Deputado Estadual,0,2022
0275,19753,VLADIMIR CODINHOTO,PODE,Deputado Estadual,2,2022
0275,19755,VANICE IZAURA CAMARGO COSTA DA SILVA,PODE,Deputado Estadual,2,2022
0275,19762,FABIO DUARTE,PODE,Deputado Estadual,6,2022
0275,19775,MARIA APARECIDA BORGES DE MACEDO,PODE,Deputado Estadual,0,2022
0275,19777,EDSON RODRIGUES,PODE,Deputado Estadual,22,2022
0275,19778,ANTONIO CARLOS BOLGIONI,PODE,Deputado Estadual,0,2022
0275,19789,CUSTODIA DE SOUZA RANGEL,PODE,Deputado Estadual,0,2022
0275,19798,DEISE DUARTE,PODE,Deputado Estadual,0,2022
0275,19800,MURILO BERBERT AVIGO FELIX,PODE,Deputado Estadual,42,2022
0275,19888,JAE KRUN PARK KIM,PODE,Deputado Estadual,16,2022
0275,19900,MARCOS PAULO TAVARES FURLAN,PODE,Deputado Estadual,5,2022
0275,19911,MARCOS MENDES DA SILVA,PODE,Deputado Estadual,0,2022
0275,19987,QUELEN HELOISA DOS SANTOS VANDERLEI,PODE,Deputado Estadual,2,2022
0275,19991,MARIA DO CARMO PORTELA RUMBO,PODE,Deputado Estadual,5,2022
0275,19992,DANIEL ARAUJO NEVES SANTIAGO LIMA,PODE,Deputado Estadual,7,2022
0275,19999,ALVARO COSTA VIEIRA,PODE,Deputado Estadual,29,2022
0275,20000,MARCELO THEODORO DE AGUIAR,PSC,Deputado Estadual,84,2022
0275,20001,DIEGO VOLGARINE PARDAL,PSC,Deputado Estadual,0,2022
0275,20002,JEAN ALEX DE ANDRADE DOS SANTOS,PSC,Deputado Estadual,0,2022
0275,20003,ELZA DIAS AMARO,PSC,Deputado Estadual,0,2022
0275,20004,RITA VALÉRIA ALVES,PSC,Deputado Estadual,0,2022
0275,20005,EVANDRO ANTONIO RAMOS TERRA VARONIL DE SOUSA,PSC,Deputado Estadual,4,2022
0275,20007,JOEL BATISTA RAMOS,PSC,Deputado Estadual,0,2022
0275,20010,CAIO ALEXANDRE GOMES DA SILVA,PSC,Deputado Estadual,0,2022
0275,20011,CLÁUDIO DO NASCIMENTO TORRES,PSC,Deputado Estadual,0,2022
0275,20012,ELTON ALVES RIBEIRO DE CARVALHO JUNIOR,PSC,Deputado Estadual,30,2022
0275,20015,ELIANE MARIA DE SANTANA OLIVEIRA,PSC,Deputado Estadual,0,2022
0275,20018,GILBERTO SANTOS SILVA DE VASCONCELOS,PSC,Deputado Estadual,0,2022
0275,20020,MARCO ANTONIO BIOTO,PSC,Deputado Estadual,42,2022
0275,20021,LUCIA DE FATIMA SILVA ROSIM,PSC,Deputado Estadual,2,2022
0275,20022,LUIS DONIZETTI VAZ JUNIOR,PSC,Deputado Estadual,6,2022
0275,20023,ANGELO ANTONIO BUCIOLOTI,PSC,Deputado Estadual,2,2022
0275,20025,ALEXSANDRA BEZERRA LEITE DA SILVA,PSC,Deputado Estadual,2,2022
0275,20028,VÂNIA FERREIRA DE FRANÇA,PSC,Deputado Estadual,0,2022
0275,20033,AGILDO FAUSTINO DOS SANTOS JUNIOR,PSC,Deputado Estadual,2,2022
0275,20035,MARIA JOSE DA SILVA,PSC,Deputado Estadual,0,2022
0275,20038,LEANDRO ALVES,PSC,Deputado Estadual,1,2022
0275,20040,SONIA DA SILVA LIMA,PSC,Deputado Estadual,0,2022
0275,20044,JOSÉ ROBERTO DE MELLO,PSC,Deputado Estadual,0,2022
0275,20057,WAGNER DE AVILA RIBEIRO,PSC,Deputado Estadual,12,2022
0275,20077,ALLINSON PAULO NUNES,PSC,Deputado Estadual,1,2022
0275,20080,MILTON BEZERRA FEITOZA,PSC,Deputado Estadual,0,2022
0275,20088,GIRLANE LIMA DE SOUZA,PSC,Deputado Estadual,3,2022
0275,20100,FELIPE TALVANI SONTINI,PSC,Deputado Estadual,12,2022
0275,20120,OZELITO JOSÉ BENEDITO,PSC,Deputado Estadual,7,2022
0275,20122,FABIO SANTOS DE OLIVEIRA,PSC,Deputado Estadual,1,2022
0275,20123,HELIO DONIZETE ZANATTA,PSC,Deputado Estadual,234,2022
0275,20124,VALERIA DE CAMPOS BALBINO,PSC,Deputado Estadual,0,2022
0275,20133,EDIVALDO SILVA MEIRA,PSC,Deputado Estadual,2,2022
0275,20140,ODETE BARBOSA DA SILVA,PSC,Deputado Estadual,0,2022
0275,20141,TRACE CAROLINE DIAS DAS CHAGAS,PSC,Deputado Estadual,0,2022
0275,20147,ANISTALDO LUIZ LOPES DA SILVA,PSC,Deputado Estadual,3,2022
0275,20150,NILSON PEREIRA DUARTE,PSC,Deputado Estadual,26,2022
0275,20153,RICARDO DOS SANTOS SATURNO,PSC,Deputado Estadual,0,2022
0275,20180,CLAUDETE MARTINS SANTOS DE ANDRADE,PSC,Deputado Estadual,7,2022
