nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
15072,ALEXANDRE EURÍPEDES DOS SANTOS,MDB,Deputado Estadual,19,7,2018
77002,SIDNEY LUIZ DA CRUZ,SOLIDARIEDADE,Deputado Estadual,19,7,2018
19026,CLAUDIA ABREU SCHEFLER,PODE,Deputado Estadual,19,7,2018
14014,WELINGTON APARECIDO ALFREDO,PTB,Deputado Estadual,19,7,2018
70500,ALESSANDRO PEREIRA DOS SANTOS,AVANTE,Deputado Estadual,19,7,2018
40555,PAULO SERGIO BAPTISTA DE SOUZA,PSB,Deputado Estadual,19,7,2018
13116,NORMACI SOUSA SAMPAIO,PT,Deputado Estadual,19,7,2018
50518,CRISTIANE GANDOLFI,PSOL,Deputado Estadual,19,7,2018
17204,FABIO DUARTE JOANA,PSL,Deputado Estadual,19,7,2018
65007,MARISA APARECIDA DE SÁ LIMA,PC do B,Deputado Estadual,19,7,2018
31190,FERDINANDO AUGUSTO GALERA,PHS,Deputado Estadual,19,7,2018
31123,PAULO DE TARSO NUNES CHIODE,PHS,Deputado Estadual,19,7,2018
55125,MANOEL DAVID KORN DE CARVALHO,PSD,Deputado Estadual,19,7,2018
45121,VANESSA ORSINI,PSDB,Deputado Estadual,19,7,2018
31300,AILTON APARECIDO TIPÓ LAURINDO,PHS,Deputado Estadual,19,7,2018
10555,MÁRCIO JOSÉ DE OLIVEIRA,PRB,Deputado Estadual,19,7,2018
31313,ULISSES ROBERTO CORNAZZANI SALES,PHS,Deputado Estadual,19,7,2018
13933,EDUARDO DIAS DA CUNHA,PT,Deputado Estadual,19,7,2018
55500,MARCIA WALÉRIA NUNES DE OLIVEIRA DIAS,PSD,Deputado Estadual,18,7,2018
22100,LINO BISPO DA ROCHA,PR,Deputado Estadual,18,7,2018
51511,ITAMAR GONÇALVES,PATRI,Deputado Estadual,18,7,2018
70777,CAMILA PINTO DA SILVA,AVANTE,Deputado Estadual,18,7,2018
18889,SILVANA CORDELINI,REDE,Deputado Estadual,18,7,2018
15002,GLAUCIA ESTELA CAMARGO,MDB,Deputado Estadual,18,7,2018
12500,JOSÉ DE PAULA SANTOS,PDT,Deputado Estadual,18,7,2018
55023,FABIO CESAR SATO,PSD,Deputado Estadual,18,7,2018
50750,REJANE DE MOURA,PSOL,Deputado Estadual,18,7,2018
36000,LAURINDA VAZ DE LIMA,PTC,Deputado Estadual,18,7,2018
28123,GERALDO PEREIRA FILHO,PRTB,Deputado Estadual,17,7,2018
17071,ROBSON CLEITON DE AMORIM LUCENA,PSL,Deputado Estadual,17,7,2018
12221,REGIA MARIA GOUVEIA SARMENTO,PDT,Deputado Estadual,17,7,2018
19314,SIDNEI ROBERTSON CAMPERO,PODE,Deputado Estadual,17,7,2018
77001,ADEMIR DA PENHA CLEMENTE,SOLIDARIEDADE,Deputado Estadual,17,7,2018
13138,EDINALVA SILVA FRANCO,PT,Deputado Estadual,17,7,2018
18180,PAULO SERGIO CAMOLESI,REDE,Deputado Estadual,17,7,2018
51550,EDSON MACENO,PATRI,Deputado Estadual,17,7,2018
13900,EDISON LUÍS ALVES,PT,Deputado Estadual,17,7,2018
18475,SONIA APARECIDA CÂNDIDA BORGES,REDE,Deputado Estadual,17,7,2018
45633,AUGUSTO DUARTE MOREIRA NETO,PSDB,Deputado Estadual,17,7,2018
22111,LUIZ PAULO SALGADO,PR,Deputado Estadual,17,7,2018
65656,LUIS ALVES DE SOUZA,PC do B,Deputado Estadual,17,7,2018
40740,ADMIR DONIZETI FERRO,PSB,Deputado Estadual,17,7,2018
90004,SUELI HELENA RODRIGUES,PROS,Deputado Estadual,16,7,2018
19722,ASSAD FRANGIEH,PODE,Deputado Estadual,16,7,2018
90420,ALESSANDRA MARTINS GONÇALVES,PROS,Deputado Estadual,16,7,2018
90999,GIRLÊNIO GOMES DE OLIVEIRA,PROS,Deputado Estadual,16,7,2018
33033,FRANCISCO MARCOS IRAN AQUINO ROLIM,PMN,Deputado Estadual,16,7,2018
50010,GENIVAL CALIXTO DA COSTA,PSOL,Deputado Estadual,16,7,2018
15155,MIGUEL ARCANJO DE SOUSA,MDB,Deputado Estadual,16,7,2018
30234,ROBERTO CARLOS DE ALMEIDA,NOVO,Deputado Estadual,16,7,2018
12611,CAMILA VERONICA SPERANDIO DE ALMEIDA,PDT,Deputado Estadual,16,7,2018
13688,ENI FERNANDES,PT,Deputado Estadual,16,7,2018
15190,ALEXANDRE PIMENTA ARAUJO,MDB,Deputado Estadual,16,7,2018
54321,AMELIA RENATA MANARA DOMENI GASTI,PPL,Deputado Estadual,16,7,2018
65065,EDSON GOMES DA SILVA,PC do B,Deputado Estadual,16,7,2018
45005,CAROLINA FUNARI LUCIO,PSDB,Deputado Estadual,16,7,2018
45009,SANDRA MARIA ANDRADE DE ALMEIDA,PSDB,Deputado Estadual,16,7,2018
15863,TATIANE DA CRUZ,MDB,Deputado Estadual,16,7,2018
11258,MARCIO APARECIDO MARTINS,PP,Deputado Estadual,16,7,2018
23120,CHANG YUET JING LIN,PPS,Deputado Estadual,16,7,2018
31133,MARCO ANTONIO ZITO ALVARENGA,PHS,Deputado Estadual,16,7,2018
31551,ANDRESSA LUIZ MARTINS,PHS,Deputado Estadual,16,7,2018
90900,EDUARDO LUIZ GREGORIO,PROS,Deputado Estadual,16,7,2018
11023,EDUARDO VIEIRA PETROV,PP,Deputado Estadual,16,7,2018
17243,JULIO CÉSAR MORENO LEAL,PSL,Deputado Estadual,15,7,2018
45300,FABIANO ANDREY BERTAGNOLI TRIGO,PSDB,Deputado Estadual,15,7,2018
17753,CLAUDIO MAGNO DA SILVA,PSL,Deputado Estadual,15,7,2018
55333,PAULO ROBERTO DE CAMPOS,PSD,Deputado Estadual,15,7,2018
22455,CARLOS ROBERTO ROSSATO,PR,Deputado Estadual,15,7,2018
27768,MARCOS TADEU DA COSTA PACHECO,DC,Deputado Estadual,15,7,2018
51555,LUIS ROBERTO TAVARES,PATRI,Deputado Estadual,15,7,2018
90001,JOSELITO DE SOUSA LIMA,PROS,Deputado Estadual,15,7,2018
13147,GERALDO LEITE DA CRUZ,PT,Deputado Estadual,15,7,2018
31717,CRISTIANE FONTES DE CARVALHO NOGUEIRA,PHS,Deputado Estadual,15,7,2018
50690,CARLOS JOSE DA SILVA,PSOL,Deputado Estadual,15,7,2018
31034,ADILSON LUIZ DA CRUZ,PHS,Deputado Estadual,15,7,2018
12999,ADENILSON APARECIDO BARBOSA,PDT,Deputado Estadual,15,7,2018
13005,NOEMIA BENTO DE OLIVEIRA,PT,Deputado Estadual,15,7,2018
12348,SERGIO LUIZ FARAUDE,PDT,Deputado Estadual,15,7,2018
51737,LUIZ ALBERTO TEIXEIRA FERREIRA,PATRI,Deputado Estadual,15,7,2018
18918,PAULO DE ABREU LEME FILHO,REDE,Deputado Estadual,15,7,2018
40193,AMILTON PEREIRA BRITO,PSB,Deputado Estadual,15,7,2018
65030,NADIA MARIA AUGUSTA DE OLIVEIRA JOAQUIM,PC do B,Deputado Estadual,14,7,2018
17988,MIRTES DE CASTRO,PSL,Deputado Estadual,14,7,2018
70011,LUCIANO LIMA DE ANDRADE,AVANTE,Deputado Estadual,14,7,2018
19007,CYBELE DA SILVA,PODE,Deputado Estadual,14,7,2018
19020,RALFI RAFAEL DA SILVA,PODE,Deputado Estadual,14,7,2018
14222,ERICA VANESSA MANTOVANI,PTB,Deputado Estadual,14,7,2018
13331,RAIMUNDO BERNARDINO DO NASCIMENTO,PT,Deputado Estadual,14,7,2018
22191,EUCLYDES DIAS BUCHLER,PR,Deputado Estadual,14,7,2018
15698,MARTA HELENA FERREIRA BARBOSA,MDB,Deputado Estadual,14,7,2018
54051,BENEDITO HONORIO BARBOSA,PPL,Deputado Estadual,14,7,2018
17032,VÂNIA REGINA DE ALMEIDA,PSL,Deputado Estadual,14,7,2018
45007,WIVIANE MARIA SPAZIANI,PSDB,Deputado Estadual,14,7,2018
44144,DANIEL MATIAS DA SILVA,PRP,Deputado Estadual,14,7,2018
90511,KLEBER ADELIPIO BARROS SANTOS,PROS,Deputado Estadual,14,7,2018
19633,AMARILDO GONÇALVES,PODE,Deputado Estadual,14,7,2018
13002,ANTONIO AUGUSTO PORTO,PT,Deputado Estadual,14,7,2018
51045,CINTHIA FERNANDES BANDEIRA,PATRI,Deputado Estadual,14,7,2018
13008,JOAQUIM MISAEL DA SILVA,PT,Deputado Estadual,14,7,2018
22200,GILMAR PAES,PR,Deputado Estadual,14,7,2018
10500,MARCOS COUTO DOS SANTOS,PRB,Deputado Estadual,14,7,2018
43024,REGINALDO SOUZA MACHADO,PV,Deputado Estadual,14,7,2018
15999,ANGELO ANTONIO BUCIOLOTI,MDB,Deputado Estadual,14,7,2018
15355,FELIPE MARTINS GONÇALVES DA CUNHA,MDB,Deputado Estadual,14,7,2018
55200,NELSON SCHREINER JUNIOR,PSD,Deputado Estadual,13,7,2018
55655,ROSSANA RODRIGUES ROSSINI CAMACHO,PSD,Deputado Estadual,13,7,2018
22269,ROSÂNGELA APARECIDA GOZZO,PR,Deputado Estadual,13,7,2018
50200,MARCELLO FERREIRA DOS SANTOS,PSOL,Deputado Estadual,13,7,2018
77987,ALINE MARIA DE MOURA,SOLIDARIEDADE,Deputado Estadual,13,7,2018
12300,CLAUDIA APARECIDA BELTRAN DOS SANTOS,PDT,Deputado Estadual,13,7,2018
55222,ADOLFO QUINTAS GONÇALVES NETO,PSD,Deputado Estadual,13,7,2018
15200,MARCOS DANIEL GOMES DE SOUSA,MDB,Deputado Estadual,13,7,2018
15511,VLADIMIR UDILOFF,MDB,Deputado Estadual,13,7,2018
17977,EDILEIDE SILVA,PSL,Deputado Estadual,13,7,2018
20320,LUCIANE SALLES DA PAZ SCHULTZ,PSC,Deputado Estadual,13,7,2018
70017,ANDERSON ROGERIO ALVES,AVANTE,Deputado Estadual,13,7,2018
70321,ALMIR ROBERTO CICOTE,AVANTE,Deputado Estadual,13,7,2018
51456,JOSE DONISETI GILDO,PATRI,Deputado Estadual,13,7,2018
40144,MARIA DE FATIMA DE CARVALHO,PSB,Deputado Estadual,13,7,2018
19122,WILLIAN SANTOS DE OLIVEIRA,PODE,Deputado Estadual,13,7,2018
51270,OSMAR MENEZES MARQUES,PATRI,Deputado Estadual,13,7,2018
50813,ANGELA CRISTINA ALVES DE AZEVEDO,PSOL,Deputado Estadual,13,7,2018
77700,EDISON DIAS JUNIOR,SOLIDARIEDADE,Deputado Estadual,13,7,2018
33777,LUISA APARECIDA DE BARROS,PMN,Deputado Estadual,13,7,2018
65100,ALCIDES AMAZONAS ARAUJO DOS SANTOS,PC do B,Deputado Estadual,12,7,2018
17205,IVANI CARVALHO SHEWCHENKO,PSL,Deputado Estadual,12,7,2018
16123,GABRIELA GUERRERO ARIONE,PSTU,Deputado Estadual,12,7,2018
22500,PATRICIA DA SILVA FEITOSA,PR,Deputado Estadual,12,7,2018
17072,RODRIGO DE ABREU OLIVEIRA,PSL,Deputado Estadual,12,7,2018
43000,FRANCISCO JARLES DA SILVA BEZERRA,PV,Deputado Estadual,12,7,2018
31164,KÁTIA TORBA PERRONE,PHS,Deputado Estadual,12,7,2018
19089,ANA CRISTINA ALVES,PODE,Deputado Estadual,12,7,2018
31651,GUSTAVO HENRIQUE FARGIANI,PHS,Deputado Estadual,12,7,2018
50250,SARA RODRIGUES DE FRANÇA VIEIRA,PSOL,Deputado Estadual,12,7,2018
50225,MARIA DO CARMO OLIVEIRA NAFALSKI,PSOL,Deputado Estadual,12,7,2018
70770,CAMILO DE LELES FERNANDES,AVANTE,Deputado Estadual,12,7,2018
14234,CARLOS BRUMER RODRIGUES,PTB,Deputado Estadual,12,7,2018
13007,EDIVALDO DE OLIVEIRA LIMA,PT,Deputado Estadual,12,7,2018
30833,IVAN RODRIGUES SANTANA,NOVO,Deputado Estadual,12,7,2018
65555,VÂNIA REGINA RIBEIRO,PC do B,Deputado Estadual,11,7,2018
31349,RICARDO HOLZ VIDAL DOS SANTOS,PHS,Deputado Estadual,11,7,2018
27000,TALITA EYMAEL LATÃES,DC,Deputado Estadual,11,7,2018
90666,HAMILTON ALVES FERNANDES,PROS,Deputado Estadual,11,7,2018
10789,DAYANI APARECIDA ESCROQUE,PRB,Deputado Estadual,11,7,2018
17203,DANIELLI FERNANDA SIQUEIRA,PSL,Deputado Estadual,11,7,2018
17208,LEOCADIA DE CASTRO,PSL,Deputado Estadual,11,7,2018
10101,HÉLIO APARECIDO DE GODOY,PRB,Deputado Estadual,11,7,2018
90022,ALESSANDRA MATOS,PROS,Deputado Estadual,11,7,2018
35477,REGIANE APARECIDA DE SOUZA NEVES,PMB,Deputado Estadual,11,7,2018
50122,ANSELMO PIRES DA SILVA NETO,PSOL,Deputado Estadual,11,7,2018
50080,LUCAS DE PAULA LANDIN,PSOL,Deputado Estadual,11,7,2018
19041,GUARACI LIMA DE MORAIS,PODE,Deputado Estadual,11,7,2018
14123,JOSE NERIVAN DA SILVA,PTB,Deputado Estadual,11,7,2018
20555,MARIA JOSE OCAMPOS,PSC,Deputado Estadual,11,7,2018
13778,PEDRO FELIPE JACYNTHO DOS SANTOS,PT,Deputado Estadual,11,7,2018
51235,NILSON PEREIRA DE ABREU,PATRI,Deputado Estadual,11,7,2018
40014,ILDACY BOTELHO CORDEIRO,PSB,Deputado Estadual,11,7,2018
50070,JOSELICIO FREITAS DOS SANTOS JUNIOR,PSOL,Deputado Estadual,11,7,2018
50021,THYAGO MARCONDES,PSOL,Deputado Estadual,11,7,2018
90121,RUTE SATIKO VIEIRA RIBEIRO,PROS,Deputado Estadual,11,7,2018
90019,AILTON JOSE DA SILVA,PROS,Deputado Estadual,11,7,2018
19456,AIDAN ANTONIO RAVIN,PODE,Deputado Estadual,11,7,2018
12412,JOSUÉ BRIZOLA,PDT,Deputado Estadual,11,7,2018
50555,MAURICIO DE MELO VIEIRA,PSOL,Deputado Estadual,11,7,2018
70141,ZÊNIA PEREIRA DE ANDRADE SOUSA,AVANTE,Deputado Estadual,11,7,2018
15600,ISABEL KAUSZ DOS REIS,MDB,Deputado Estadual,11,7,2018
36500,SERGIO BORGES ARRUDA,PTC,Deputado Estadual,11,7,2018
90123,EZEQUIEL DE SOUZA DAMASCENO,PROS,Deputado Estadual,11,7,2018
12081,AUGUSTO CESAR CORREA NETO,PDT,Deputado Estadual,10,7,2018
19002,DOMINGOS SANCHES,PODE,Deputado Estadual,10,7,2018
90110,MARCIO DOS SANTOS RODRIGUES,PROS,Deputado Estadual,10,7,2018
77900,DIEGO RODRIGO NEVES MAGALHÃES,SOLIDARIEDADE,Deputado Estadual,10,7,2018
50350,PEDRO HENRIQUE TERUJI JERONIMO MINAMIDANI,PSOL,Deputado Estadual,10,7,2018
19991,MONICA VIANA MIRANDA CAMPOS FERNANDES,PODE,Deputado Estadual,10,7,2018
20010,SERGIO LOURENÇO DA SILVA,PSC,Deputado Estadual,10,7,2018
19426,PAULO HENRIQUE MACHADO,PODE,Deputado Estadual,10,7,2018
90432,ELIFAS EUPHRASIO,PROS,Deputado Estadual,10,7,2018
33156,WILSON SANTOS MARTINS JUNIOR,PMN,Deputado Estadual,10,7,2018
65133,IRINEU SEBASTIÃO,PC do B,Deputado Estadual,10,7,2018
51551,DIOGENES MORIS MORENO DOS SANTOS,PATRI,Deputado Estadual,10,7,2018
44777,JESUS DE AQUINO,PRP,Deputado Estadual,10,7,2018
45002,IVONE FERNANDES DIAS DO NASCIMENTO,PSDB,Deputado Estadual,10,7,2018
25255,ELAINE GONÇALVES OLIVEIRA,DEM,Deputado Estadual,10,7,2018
27507,ADRIANA CARDOSO DE SA,DC,Deputado Estadual,10,7,2018
18420,ALBERTO CORUNHA TAVARES,REDE,Deputado Estadual,10,7,2018
17750,PAULO VIEIRA DA SILVA FILHO,PSL,Deputado Estadual,10,7,2018
16300,MICHELI SOUZA DA SILVA,PSTU,Deputado Estadual,10,7,2018
15605,FERNANDO LUIZ ISOPPO PETITI,MDB,Deputado Estadual,10,7,2018
18789,MARCO TSUYAMA CARDOSO,REDE,Deputado Estadual,10,7,2018
51100,ANDRE GOMES BARBOSA,PATRI,Deputado Estadual,10,7,2018
70123,FRANCISCO ESMERALDO FELIPE CARNEIRO,AVANTE,Deputado Estadual,10,7,2018
18833,DENIS DUCK,REDE,Deputado Estadual,10,7,2018
18555,REJANE DE VASCONCELOS FELIPE,REDE,Deputado Estadual,10,7,2018
50490,SHIRLANDIA SALES NOVAIS,PSOL,Deputado Estadual,10,7,2018
19109,LENI DE FÁTIMA RODRIGUES DO PRADO,PODE,Deputado Estadual,10,7,2018
36036,LEONARDO DA SILVA BRIGAGAO,PTC,Deputado Estadual,10,7,2018
51193,GUARACY RIBEIRO FILHO,PATRI,Deputado Estadual,10,7,2018
18663,NATALINO ANTÔNIO DA SILVA,REDE,Deputado Estadual,10,7,2018
22233,JOÃO MOTA DOS SANTOS,PR,Deputado Estadual,10,7,2018
22033,MARCOS AURELIO DE PAULA,PR,Deputado Estadual,10,7,2018
27717,JONADABES LOPES,DC,Deputado Estadual,9,7,2018
10900,VESPASIANO SAULO DA COSTA E SILVA,PRB,Deputado Estadual,9,7,2018
45115,JULIO PIRES DOS SANTOS JUNIOR,PSDB,Deputado Estadual,9,7,2018
90400,FATIMA APARECIDA FERREIRA,PROS,Deputado Estadual,9,7,2018
43243,ANTONIO CARLOS MARTINS RIBEIRO,PV,Deputado Estadual,9,7,2018
65900,SINCLAIR LOPES DE OLIVEIRA,PC do B,Deputado Estadual,9,7,2018
15613,ANDRÉA CRISTINA FERREIRA DE LEMOS SILVA,MDB,Deputado Estadual,9,7,2018
40866,ROSELI APARECIDA KEIKO KOBAYASHI,PSB,Deputado Estadual,9,7,2018
54222,STELIO LEAL PESSANHA,PPL,Deputado Estadual,9,7,2018
65658,SAMUEL GOMES DE JESUS,PC do B,Deputado Estadual,9,7,2018
19770,MONICA PILLAT BELMUDES,PODE,Deputado Estadual,9,7,2018
31777,GERALDO PEREIRA DE BARROS NETO,PHS,Deputado Estadual,9,7,2018
19990,JOSE GARCIA LOPES NETO,PODE,Deputado Estadual,9,7,2018
19555,DÉLBIO CAMARGO TERUEL,PODE,Deputado Estadual,9,7,2018
19634,KAYQUE GUILHERME MAIER DA SILVA,PODE,Deputado Estadual,9,7,2018
50030,SANDRO VINICIUS ORTEGA NICODEMO,PSOL,Deputado Estadual,9,7,2018
35333,CARLA ZIPER PEREIRA DE CARVALHO,PMB,Deputado Estadual,9,7,2018
12450,ELIENE DA SILVA SANTOS,PDT,Deputado Estadual,9,7,2018
50700,FABIANO DE CARVALHO BATISTA,PSOL,Deputado Estadual,9,7,2018
13009,VALQUIRIA JUSTINO,PT,Deputado Estadual,9,7,2018
19911,MARCOS MENDES DA SILVA,PODE,Deputado Estadual,9,7,2018
50917,CÉLIO PELICIARI DE PAULA JÚNIOR,PSOL,Deputado Estadual,9,7,2018
50850,JOÃO VITOR DIAMANTINO CORRÊA BARBOSA,PSOL,Deputado Estadual,9,7,2018
51055,EDSON FERREIRA PONTES,PATRI,Deputado Estadual,9,7,2018
70999,LEONARDO ALVES RIBEIRO,AVANTE,Deputado Estadual,9,7,2018
20800,FERNANDO CESAR RAMOS,PSC,Deputado Estadual,9,7,2018
22345,ROY NELSON PINTO,PR,Deputado Estadual,9,7,2018
17054,JEFFERSON DE MORAES CAMPOS,PSL,Deputado Estadual,9,7,2018
25233,ROMILDO VIRGINIO DOS SANTOS,DEM,Deputado Estadual,9,7,2018
17051,EMERSON ZOCCHI,PSL,Deputado Estadual,9,7,2018
17034,VERUSKA RODRIGUES DA SILVA,PSL,Deputado Estadual,9,7,2018
14100,MARINISIA TUROLI FERNANDES DA SILVA,PTB,Deputado Estadual,9,7,2018
19128,FRANCISCO JOSÉ CARVALHO,PODE,Deputado Estadual,9,7,2018
70016,ANA RAQUEL RICARDO,AVANTE,Deputado Estadual,9,7,2018
15110,RICARDO JOSÉ RUSSOMANNO AZEVEDO SOBRINHO,MDB,Deputado Estadual,9,7,2018
70470,JÔNATAS TABORDA,AVANTE,Deputado Estadual,9,7,2018
70557,EDSON NEVES GALINDO,AVANTE,Deputado Estadual,9,7,2018
50501,FERNANDO ANTONIO FERREIRA,PSOL,Deputado Estadual,9,7,2018
31199,EDSON RODRIGUES CARDOSO,PHS,Deputado Estadual,8,7,2018
22900,ANDERSON BRANCO DA SILVA,PR,Deputado Estadual,8,7,2018
90699,CRISTIANO PINTO FERREIRA,PROS,Deputado Estadual,8,7,2018
22800,CLEOMENES ANTUNES JUNIOR,PR,Deputado Estadual,8,7,2018
10600,WILLIAM NUNES AFFONSO,PRB,Deputado Estadual,8,7,2018
18234,SHEILA SALES ROMERA,REDE,Deputado Estadual,8,7,2018
27557,EDSON RICARDO GUIMARÃES,DC,Deputado Estadual,8,7,2018
65321,VANDERLEI SIRAQUE,PC do B,Deputado Estadual,8,7,2018
22277,JOSÉ RONALDO GOMES DA SILVA,PR,Deputado Estadual,8,7,2018
17059,JULIO CÉSAR MARTINS CASARIN,PSL,Deputado Estadual,8,7,2018
17135,HAMILTON DIAS MENEZES,PSL,Deputado Estadual,8,7,2018
16461,FERNANDO DE SOUZA,PSTU,Deputado Estadual,8,7,2018
27222,EDMILSON LÁZARO GROPPO,DC,Deputado Estadual,8,7,2018
90951,JULIANA GARCIA LORENCETTI,PROS,Deputado Estadual,8,7,2018
11012,VITO ARDITO LERÁRIO,PP,Deputado Estadual,8,7,2018
51700,SUELLEN SILVA ROSIM,PATRI,Deputado Estadual,8,7,2018
51444,FERNANDO HENRIQUE FERREIRA,PATRI,Deputado Estadual,8,7,2018
22215,APARECIDA BATISTA DIAS BARRETO DE OLIVEIRA,PR,Deputado Estadual,8,7,2018
70018,PATRICIA LUCIA GOUVEIA DA SILVA,AVANTE,Deputado Estadual,8,7,2018
22003,ISABELA CRISTINA CARDOSO DA CRUZ,PR,Deputado Estadual,8,7,2018
51056,ROBSON LIEBETANZ DZELVE CALABIANQUI,PATRI,Deputado Estadual,8,7,2018
45888,ADRIANO CAMARGO ANTONIO,PSDB,Deputado Estadual,8,7,2018
45900,MARCO ANTONIO DA FONSECA BICHEIRO,PSDB,Deputado Estadual,8,7,2018
13741,TELMA FORTUNATO DA SILVA SANT ANNA,PT,Deputado Estadual,8,7,2018
77021,VIVIAN ALBUQUERQUE SÁ,SOLIDARIEDADE,Deputado Estadual,8,7,2018
22150,WANDERLEY LEMES TEIXEIRA,PR,Deputado Estadual,8,7,2018
51004,DIMAS MENDES DA SILVA JUNIOR,PATRI,Deputado Estadual,8,7,2018
77345,JOSE ROBERTO MENDONÇA,SOLIDARIEDADE,Deputado Estadual,8,7,2018
30567,FABIO MOURA DA SILVA,NOVO,Deputado Estadual,8,7,2018
19533,ROLGACIANO FERNANDES ALMEIDA,PODE,Deputado Estadual,8,7,2018
30321,MARCOS ALEXANDRE DO NASCIMENTO ZOGNO,NOVO,Deputado Estadual,8,7,2018
90053,EVANDRO GIORA,PROS,Deputado Estadual,8,7,2018
33666,AGNALDO ALVES PEREIRA,PMN,Deputado Estadual,8,7,2018
19700,JOÃO DÁRCIO RIBAMAR SACCHI,PODE,Deputado Estadual,8,7,2018
50150,LUCAS FERREIRA CARDOSO,PSOL,Deputado Estadual,8,7,2018
33140,ROBERTO BARBOSA RODRIGUES,PMN,Deputado Estadual,8,7,2018
31900,ADRIANA LUCIA BARRETO,PHS,Deputado Estadual,8,7,2018
23444,ORESTES PIMENTEL SOARES DE MISQUITA,PPS,Deputado Estadual,7,7,2018
22899,THIAGO GONÇALES,PR,Deputado Estadual,7,7,2018
90051,MARIA GORETTI AGUIAR ALENCAR,PROS,Deputado Estadual,7,7,2018
90009,LUCELENE LOPES,PROS,Deputado Estadual,7,7,2018
70800,MIGUEL CARMINE GIANETTI NETTO,AVANTE,Deputado Estadual,7,7,2018
14500,MARIA DAS GRAÇAS FERREIRA DE MACEDO,PTB,Deputado Estadual,7,7,2018
22023,WANESSA SOUSA BOMFIM,PR,Deputado Estadual,7,7,2018
13232,JUCIMÁRIO GALDINO BARBOSA,PT,Deputado Estadual,7,7,2018
12567,ANTONIO COSTA,PDT,Deputado Estadual,7,7,2018
90012,EDUARDO FERREIRA,PROS,Deputado Estadual,7,7,2018
90013,JULIO HENRIQUE FLORENCIO DE MELO,PROS,Deputado Estadual,7,7,2018
44567,JOSE BERALDO,PRP,Deputado Estadual,7,7,2018
50120,DAMIÃO TAVARES DOS SANTOS,PSOL,Deputado Estadual,7,7,2018
19429,CARLÂNGELA SILVA DOS SANTOS DE OLIVEIRA,PODE,Deputado Estadual,7,7,2018
50133,MARCELO REINA SILIANO,PSOL,Deputado Estadual,7,7,2018
13713,FABIANO GREGÓRIO,PT,Deputado Estadual,7,7,2018
17009,NATANAEL FRANCISCO DA SILVA,PSL,Deputado Estadual,7,7,2018
28191,JASIEL ANTONIO OLIVEIRA DE SOUZA,PRTB,Deputado Estadual,7,7,2018
51082,CICERO EDINALDO DE MENEZES,PATRI,Deputado Estadual,7,7,2018
65121,JORGE ANTONIO DA SILVA,PC do B,Deputado Estadual,7,7,2018
17062,MANOEL SANTOS ROCHA,PSL,Deputado Estadual,7,7,2018
44123,JOÃO BATISTA BRANDÃO DO AMARAL,PRP,Deputado Estadual,7,7,2018
36360,MOACYR SANTANA GUIMARAES,PTC,Deputado Estadual,7,7,2018
28528,JOSÉ NILTON GOMES DOS SANTOS,PRTB,Deputado Estadual,7,7,2018
65500,DOUGLAS ALBERTO SANTOS,PC do B,Deputado Estadual,7,7,2018
65512,JOÃO ANTONIO DONIZZETTI CARVALHO,PC do B,Deputado Estadual,7,7,2018
30130,LUIS ALEXANDRE PINHEIRO,NOVO,Deputado Estadual,7,7,2018
65159,MARIANA ARANTES MASTROROCO,PC do B,Deputado Estadual,7,7,2018
19201,EVANIR DA SILVA CARVALHO,PODE,Deputado Estadual,7,7,2018
17073,RONALDO FORMIGÃO,PSL,Deputado Estadual,7,7,2018
43622,CESAR AUGUSTO JOSÉ,PV,Deputado Estadual,7,7,2018
51145,JOSE ALEXANDRE JUNCO,PATRI,Deputado Estadual,7,7,2018
17075,WAGNER DE OLIVEIRA,PSL,Deputado Estadual,7,7,2018
18432,CARLOS MANOEL CINI,REDE,Deputado Estadual,7,7,2018
43334,LUIS MARCELO COMERON,PV,Deputado Estadual,7,7,2018
12051,RIVALDO APARECIDO DE OLIVEIRA,PDT,Deputado Estadual,7,7,2018
12111,SERGIO RICARDO GONÇALVES DA SILVA,PDT,Deputado Estadual,7,7,2018
10300,LUCIANA GISELE DE OLIVEIRA ALVES DA SILVA,PRB,Deputado Estadual,7,7,2018
31421,CARLOS ALBERTO RIBEIRO,PHS,Deputado Estadual,7,7,2018
31193,ANGELO MARCIO DE JESUS SILVA,PHS,Deputado Estadual,7,7,2018
51123,REGINA DA SILVA COSTA,PATRI,Deputado Estadual,7,7,2018
43013,PRISCILA FRANÇA DE FIGUEIREDO,PV,Deputado Estadual,7,7,2018
65000,LUIS ARAUJO FRANÇA,PC do B,Deputado Estadual,7,7,2018
40550,MARIO LUIZ TARRICONE,PSB,Deputado Estadual,7,7,2018
51013,MALAQUIAS ARAUJO MELO,PATRI,Deputado Estadual,7,7,2018
51035,JOSÉ MESSIAS DA COSTA,PATRI,Deputado Estadual,7,7,2018
77160,MANOEL DONIZETTI CONCEIÇÃO,SOLIDARIEDADE,Deputado Estadual,6,7,2018
13119,MARIA DOS ANJOS SOARES MIRANDA,PT,Deputado Estadual,6,7,2018
11650,PAULO ROBERTO CECCHINATO,PP,Deputado Estadual,6,7,2018
44789,JOÃO ALFREDO DE OLIVEIRA,PRP,Deputado Estadual,6,7,2018
90545,JOAQUIM GRACA NETO,PROS,Deputado Estadual,6,7,2018
