nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
70175,WILZA APARECIDA ARAUJO SILVA,AVANTE,Vereador,72,7,2020
13777,GILBERTO JEFFERSON DE BARROS,PT,Vereador,72,7,2020
13213,JOSÉ APARECIDO DOS SANTOS,PT,Vereador,71,7,2020
25021,SANDRA REGINA ALVES,DEM,Vereador,71,7,2020
70999,CLEYTON DE SOUZA POSSATO,AVANTE,Vereador,71,7,2020
65888,MARIANA DE LOURDES TEIXEIRA,PC do B,Vereador,71,7,2020
40444,CÉLIA ROBERTO,PSB,Vereador,71,7,2020
11888,LEUCE MAGALHÃES MARANHÃO,PP,Vereador,70,7,2020
10027,LUIS ROBERTO DE ALMEIDA,REPUBLICANOS,Vereador,70,7,2020
65221,FÁTIMA APARECIDA CAMARGO LOPES,PC do B,Vereador,69,7,2020
65444,JOSÉ RICARDO FIGUEIREDO,PC do B,Vereador,69,7,2020
12999,CARLOS EDUARDO JULIO MORELLO,PDT,Vereador,69,7,2020
33000,LOURIVAL RODRIGUES DA SILVA,PMN,Vereador,69,7,2020
90999,SANDRA ROQUE PEREIRA,PROS,Vereador,69,7,2020
45038,CAROLINA BRANCO CLAUDINO GOMES VANCINI,PSDB,Vereador,69,7,2020
10400,OSVALDO MARTINS OLIVEIRA,REPUBLICANOS,Vereador,68,7,2020
70038,FABRÍCIA DE LIMA GOMES NASCIMENTO,AVANTE,Vereador,67,7,2020
11522,ANESIO PEREIRA DA SILVA FILHO,PP,Vereador,67,7,2020
70333,PAULO RODRIGUES REIS,AVANTE,Vereador,67,7,2020
30003,ALCIDES SOARES FILHO,NOVO,Vereador,67,7,2020
45150,MARIA HELENA VIEIRA,PSDB,Vereador,67,7,2020
15900,EXPEDITO CARLOS DE SOUZA,MDB,Vereador,67,7,2020
28777,JOSE CIRO ROJAS QUISPE,PRTB,Vereador,66,7,2020
15777,CICERA DOS SANTOS,MDB,Vereador,66,7,2020
19299,PAULO SERGIO RODRIGUES DA SILVA,PODE,Vereador,66,7,2020
25012,JOSELINDA PEREIRA BARBOSA,DEM,Vereador,66,7,2020
11784,NESTOR SAYÃO SARTORETTO,PP,Vereador,66,7,2020
23323,RAFAEL FERREIRA OUTEIRO,CIDADANIA,Vereador,66,7,2020
70053,LAUDELICE CONDE GARRIDO,AVANTE,Vereador,65,7,2020
17158,SHIRLENE MERCES DOS SANTOS,PSL,Vereador,65,7,2020
51222,LUIZ CARLOS DO ESPIRITO SANTO,PATRIOTA,Vereador,65,7,2020
20002,MARIA EUNICE RODRIGUES,PSC,Vereador,65,7,2020
19789,SILAS GOMES DA SILVA,PODE,Vereador,65,7,2020
10300,MARCIA FABIANA DA SILVA,REPUBLICANOS,Vereador,64,7,2020
70007,RICARDO MEIRA DO NASCIMENTO,AVANTE,Vereador,64,7,2020
17018,DANIEL BOLSONARO VAZ,PSL,Vereador,64,7,2020
12914,MARIA ORDILIA TEIXEIRA,PDT,Vereador,64,7,2020
55333,DANIELLE GOMES DE CARVALHO,PSD,Vereador,64,7,2020
17325,SAMYA DANIELLE MARTINS MEYER,PSL,Vereador,63,7,2020
65234,SUZANA DA SILVA PEREIRA,PC do B,Vereador,62,7,2020
15010,WAGNER DIADEME GONÇALVES,MDB,Vereador,62,7,2020
40789,JOAO RINALDO MACHADO,PSB,Vereador,62,7,2020
50501,DAMIÃO ALCÂNTARA DA SILVA,PSOL,Vereador,62,7,2020
55455,EDVANDO APARECIDO DE SOUZA,PSD,Vereador,61,7,2020
12973,RENATA DA SILVA,PDT,Vereador,61,7,2020
25444,GENNE ALBINO PINTO,DEM,Vereador,61,7,2020
43725,GENIVAL CESAR DE MENESES,PV,Vereador,61,7,2020
20322,ALVIMAR LEITE DOS SANTOS,PSC,Vereador,60,7,2020
50444,DORALICE RITA SILVA DE ALCÂNTARA RODRIGUES,PSOL,Vereador,60,7,2020
20008,MARCOS ANTONIO GONÇALVES,PSC,Vereador,59,7,2020
20920,ELIETE APARECIDA FANTIN,PSC,Vereador,59,7,2020
17400,RAFAEL CARLOS BRAGA SOTTRATI,PSL,Vereador,59,7,2020
15575,CRISTIAN PIVA,MDB,Vereador,59,7,2020
17107,RICARDO HENRIQUE CORREA,PSL,Vereador,59,7,2020
23270,BEATRIZ DA SILVA LIMA,CIDADANIA,Vereador,59,7,2020
70666,SANDRA SANTATERRA,AVANTE,Vereador,58,7,2020
23108,DAIANY FERREIRA OLIVEIRA,CIDADANIA,Vereador,58,7,2020
19333,SOLANGE REGINA ALARCON TEIXEIRA,PODE,Vereador,58,7,2020
50255,PAULO SÉRGIO EVANGELISTA DE SOUZA,PSOL,Vereador,57,7,2020
20013,CARLOS CRISTOVAM PASTORE,PSC,Vereador,57,7,2020
70121,ANTONIO RODRIGUES,AVANTE,Vereador,57,7,2020
20360,IARA APARECIDA RODRIGUES DOS SANTOS,PSC,Vereador,57,7,2020
15200,VALERIA CRISTINA IGNACIO,MDB,Vereador,57,7,2020
77898,VALMIR APARECIDO DA SILVA,SOLIDARIEDADE,Vereador,56,7,2020
70585,MARIA CELESTE CAMARGO CASEMIRO,AVANTE,Vereador,55,7,2020
12113,EDVALDO FERREIRA GUEDES,PDT,Vereador,55,7,2020
11189,MILENE FORTUOSO DOS SANTOS,PP,Vereador,54,7,2020
43103,LENIR MAGALHÃES BOLDRIN,PV,Vereador,54,7,2020
43001,GILMAR DE MELO COSTA,PV,Vereador,54,7,2020
43033,SEBASTIÃO TEIXEIRA DE CARVALHO,PV,Vereador,54,7,2020
19069,SÔNIA MORELLI JUSTI,PODE,Vereador,54,7,2020
45455,VERA LUZ CAMPOS SERRAZES,PSDB,Vereador,54,7,2020
50234,VALDOMIRO DIAS,PSOL,Vereador,54,7,2020
25005,THIAGO RIBEIRO BRANDÃO,DEM,Vereador,54,7,2020
17490,MARCIA MENDES LIMA DA SILVA,PSL,Vereador,53,7,2020
70911,FABIANO HERMENEGILDO ANTONINI,AVANTE,Vereador,53,7,2020
45015,STELA MARIS FERREIRA NOGUEIRA,PSDB,Vereador,53,7,2020
70678,JOSIAS DUTRA NETO,AVANTE,Vereador,52,7,2020
11511,SONIA APARECIDA DE CARVALHO THEODORO,PP,Vereador,51,7,2020
17577,VLAMIR FRANCISCO VIANA,PSL,Vereador,51,7,2020
11636,SONIA ROSANGELA RODRIGUES,PP,Vereador,50,7,2020
10147,ROSA MONICA CUSTODIO,REPUBLICANOS,Vereador,50,7,2020
15888,ILARA CHRISTINA TOLEDO DE OLIVEIRA,MDB,Vereador,50,7,2020
45216,SELMA MARIA FERREIRA DE SOUZA,PSDB,Vereador,49,7,2020
55800,ROSANGELA HELENA COELHO,PSD,Vereador,49,7,2020
25925,ANGELA MARTA DE BRITO,DEM,Vereador,49,7,2020
70055,JOSE JOVINO DE OLIVEIRA,AVANTE,Vereador,48,7,2020
12661,ANTONIO CARLOS DIONISIO BISPO,PDT,Vereador,48,7,2020
15333,MARCIA CRISTINA SCHETINI ZICA,MDB,Vereador,48,7,2020
77745,ANA MARIA RIBEIRO MARTINS,SOLIDARIEDADE,Vereador,48,7,2020
11016,LUCIANA DA SILVA,PP,Vereador,48,7,2020
20310,SERGIO MELLO MEDEIROS,PSC,Vereador,47,7,2020
12737,BRÍGIDA FELICIANA DOS SANTOS,PDT,Vereador,47,7,2020
11260,MARIA CALVARIO BERNARDO DE CAMPOS,PP,Vereador,47,7,2020
17489,BRUNA REGINA DA ROCHA BAZOTTE,PSL,Vereador,47,7,2020
33022,LEANDRO DE OLIVEIRA SILVA,PMN,Vereador,47,7,2020
11138,JEFERSON ANTONIO SOUZA PINTO,PP,Vereador,47,7,2020
77708,IZABEL DE SOUZA SANTOS,SOLIDARIEDADE,Vereador,46,7,2020
14192,JOSE ANTONIO FERNANDES,PTB,Vereador,46,7,2020
43741,MARCELO ANTONIO POLLETO,PV,Vereador,46,7,2020
19388,SONIA APARECIDA MARIANO,PODE,Vereador,46,7,2020
19100,JOSÉ CARLOS DE MOURA,PODE,Vereador,46,7,2020
65577,ANIBIO FERREIRA DA SILVA JUNIOR,PC do B,Vereador,46,7,2020
65333,ADENILSON BUENO DA SILVA,PC do B,Vereador,46,7,2020
43200,ADRIANO DE JESUS MENDES,PV,Vereador,45,7,2020
51117,ELAINE PEREIRA,PATRIOTA,Vereador,45,7,2020
19888,JOSE LUIS MONTEIRO,PODE,Vereador,44,7,2020
13030,VALMIR SANTOS DE OLIVEIRA,PT,Vereador,43,7,2020
65365,MARIA GOMES DE SOUZA NASCIMENTO,PC do B,Vereador,43,7,2020
15678,BRUNO DE CASTRO SILVA,MDB,Vereador,43,7,2020
12678,CARLOS HENRIQUE POLIS,PDT,Vereador,43,7,2020
23058,JOSE LIMA DA CRUZ,CIDADANIA,Vereador,43,7,2020
19963,NUNO PAULO MENDONÇA FIGUEIRA,PODE,Vereador,42,7,2020
43433,ZIARA CRISTINA ROQUE,PV,Vereador,41,7,2020
70769,CARLOS ROBERTO PITTARELLI,AVANTE,Vereador,41,7,2020
40424,ADRIANA CRISTINA LEITE SILVA,PSB,Vereador,41,7,2020
12007,JERÔNIMO APARECIDO BORGES,PDT,Vereador,41,7,2020
23888,JOSE ALBERTO FERREIRA DE LIMA,CIDADANIA,Vereador,41,7,2020
14033,LUCIANA DA SILVA FERNANDES,PTB,Vereador,39,7,2020
19190,RAQUEL APARECIDA DIAS,PODE,Vereador,39,7,2020
13178,GILSON VILELA REIS,PT,Vereador,39,7,2020
33333,TARYK AL JAMAHIRIYA AGIO,PMN,Vereador,38,7,2020
55955,EDEUCLEIA MORAES SENA DA SILVA,PSD,Vereador,37,7,2020
28086,JEICY KELLY DE OLIVEIRA,PRTB,Vereador,37,7,2020
23234,JOSELITA RODRIGUES NUNES,CIDADANIA,Vereador,37,7,2020
19007,GUSTAVO GONÇALVES,PODE,Vereador,37,7,2020
25530,JOSE AUGUSTO MENEZES DA SILVA,DEM,Vereador,37,7,2020
65556,JOAQUINA GOMES DE LIMA TEIXEIRA,PC do B,Vereador,37,7,2020
19456,LUZIA DE SALES,PODE,Vereador,36,7,2020
10012,ROSANGELA DE ANDRADE,REPUBLICANOS,Vereador,36,7,2020
19194,GIULIANE CAROLINE DE OLIVEIRA MARTINELLI,PODE,Vereador,36,7,2020
23786,LENICE DA SILVA SANTOS,CIDADANIA,Vereador,36,7,2020
14213,JOSE ROBERTO CARNEIRO,PTB,Vereador,35,7,2020
45700,VANDERLEI VICENTE DA SILVA,PSDB,Vereador,34,7,2020
12121,JORGE HENRIQUE RODRIGUES CERQUEIRA,PDT,Vereador,33,7,2020
19055,ELISEU DE LIMA LÚCIO,PODE,Vereador,33,7,2020
22840,ROSANGELA APARECIDA RIBEIRO,PL,Vereador,31,7,2020
19022,SONIA APARECIDA DA SILVA,PODE,Vereador,31,7,2020
17300,ROSENILDO FRANÇA DE SOUSA,PSL,Vereador,31,7,2020
33102,PEDRO PRUDENTE DE MORAIS NETO,PMN,Vereador,30,7,2020
51091,ROGERIO MANZINI,PATRIOTA,Vereador,30,7,2020
55155,DAVID WEBER ROJAS DE LIMA,PSD,Vereador,30,7,2020
12369,LUIS HENRIQUE FERMINO JORGE,PDT,Vereador,30,7,2020
51053,GABRIELA ARAUJO,PATRIOTA,Vereador,30,7,2020
12344,OSMIL JOSÉ DA SILVA,PDT,Vereador,30,7,2020
65133,CARLOS ADILSON GAUDÊNCIO,PC do B,Vereador,29,7,2020
40111,AIRTON FEITOSA DOS SANTOS,PSB,Vereador,29,7,2020
23005,GERALDO JOSE NOGUEIRA,CIDADANIA,Vereador,29,7,2020
25800,ELZA DONIZETE DA SILVA,DEM,Vereador,29,7,2020
10444,MARIA LUCIA CAMILO,REPUBLICANOS,Vereador,28,7,2020
45580,JOSÉ OSCAR PEREIRA DE SOUZA,PSDB,Vereador,28,7,2020
12333,MARCELO JOSÉ DIAS,PDT,Vereador,27,7,2020
15615,ELAINE RODRIGUES DA SILVA,MDB,Vereador,27,7,2020
23044,ANITA MARIA DE FARIA,CIDADANIA,Vereador,27,7,2020
13413,JOÃO BATISTA BORGES,PT,Vereador,26,7,2020
15140,ROBSON APARECIDO AYRES,MDB,Vereador,26,7,2020
11019,EMILY NAYARA DOS SANTOS LIMA,PP,Vereador,26,7,2020
12340,PAULO HENRIQUE DE BRITO DOS SANTOS,PDT,Vereador,26,7,2020
15567,FRANCISCO JORGE,MDB,Vereador,26,7,2020
20223,MICHELLA SILVA LOPES,PSC,Vereador,25,7,2020
12612,VINICIUS STACHIN BRITO,PDT,Vereador,25,7,2020
40180,ANA CAROLINA SANCHES,PSB,Vereador,24,7,2020
70913,FABIANA MARQUES DE MELO,AVANTE,Vereador,24,7,2020
65355,GUILHERME LUCIUS SAVI,PC do B,Vereador,24,7,2020
43050,CARLOS ALVES FEITOSA,PV,Vereador,24,7,2020
43084,ADRIANO HENRIQUE HERMINI,PV,Vereador,24,7,2020
28295,TANIA CORREIA GOMES DE FIGUEIREDO,PRTB,Vereador,23,7,2020
33222,SERGIO RICARDO CACCIACARRO,PMN,Vereador,22,7,2020
19300,PATRÍCIA APARECIDA BERALDO,PODE,Vereador,22,7,2020
70074,ANDREIA DE BRITO OLIVEIRA,AVANTE,Vereador,22,7,2020
33727,LUIZ HENRIQUE LANA RODRIGUES,PMN,Vereador,21,7,2020
65657,WALTER DE PAULA LACORTE JUNIOR,PC do B,Vereador,20,7,2020
90700,DAVID HONORATO,PROS,Vereador,20,7,2020
20820,PEDRO HENRIQUE GONSALES DE OLIVEIRA,PSC,Vereador,20,7,2020
25933,IZABEL SILVA SOUZA,DEM,Vereador,20,7,2020
19009,EDUARDO JORGE VELAZCO,PODE,Vereador,20,7,2020
28383,ISAMAR APARECIDA SILVA MIGLIARI,PRTB,Vereador,18,7,2020
70300,RICAEL ALVES,AVANTE,Vereador,17,7,2020
43221,MAIZA LISBOA,PV,Vereador,17,7,2020
20054,APARECIDA CELESTE LOPES,PSC,Vereador,15,7,2020
51894,GABRIEL ROSA DE FREITAS,PATRIOTA,Vereador,14,7,2020
51888,STÉFANIE JORDANA MARQUES DE ARAÚJO,PATRIOTA,Vereador,14,7,2020
33007,MARINA DE JESUS TERRA,PMN,Vereador,13,7,2020
25695,PAULO HENRIQUE DA SILVA,DEM,Vereador,13,7,2020
70010,ELIANE DO AMARAL,AVANTE,Vereador,13,7,2020
43006,ELAINE CRISTINA DA SILVA POGGETTI,PV,Vereador,11,7,2020
28010,BEATRIZ HELENA DIAS CRESPI,PRTB,Vereador,11,7,2020
33096,BRENDA DA SILVA FERREIRA,PMN,Vereador,11,7,2020
65555,ISMARCIA GONÇALVES DA CRUZ,PC do B,Vereador,9,7,2020
10544,APARECIDA TERESINHA BURATTO,REPUBLICANOS,Vereador,9,7,2020
23014,CELSO ADRIANO DO NASCIMENTO,CIDADANIA,Vereador,9,7,2020
43003,GABRIEL PIRES DO VALLE RIBEIRO,PV,Vereador,8,7,2020
12835,FABIO HENRIQUE DOS SANTOS,PDT,Vereador,8,7,2020
19222,CLEUDES APARECIDA AMANCIO DA ROCHA,PODE,Vereador,6,7,2020
15244,MARYZA ELLIRES BUENO GARIBALDI,MDB,Vereador,6,7,2020
11900,HELENA CARDOSO TABERTI,PP,Vereador,5,7,2020
43229,FABIANA APARECIDA SILVEIRA CAMARGO,PV,Vereador,3,7,2020
12911,DOMINIQUE SALES SAWAZKI,PDT,Vereador,3,7,2020
33123,LILIANE HELENA AGUIAR DE OLIVEIRA,PMN,Vereador,3,7,2020
19990,RONALDO DE SOUZA,PODE,Vereador,1,7,2020
12912,LILIAN CRISTINA MOURA,PDT,Vereador,1,7,2020
12890,LUCIA DE FATIMA BALARINI DA SILVA,PDT,Vereador,0,7,2020
12227,SHIRLEI GUIRÃO DA SILVA CHAGAS,PDT,Vereador,0,7,2020
